"dataset","metodo","repeticion","fold","n_train","n_sinteticos","accuracy","f1_macro","loglik_holdout","loglik_media","prob_media_observada","l1_market_share","n_valid","precision_1","recall_1","f1_1","precision_2","recall_2","f1_2","precision_3","recall_3","f1_3","precision_4","recall_4","f1_4","beta_asc_cycling","se_asc_cycling","beta_asc_walking","se_asc_walking","beta_asc_hsr","se_asc_hsr","beta_asc_car","se_asc_car","beta_b_tc","se_b_tc","beta_b_tw","se_b_tw","beta_b_lsw","se_b_lsw","beta_b_lshw","se_b_lshw","beta_b_sdw","se_b_sdw","beta_b_swd","se_b_swd","beta_b_th","se_b_th","beta_b_lsh","se_b_lsh","beta_b_lshh","se_b_lshh","beta_b_sh","se_b_sh","beta_b_at","se_b_at","beta_b_sdh","se_b_sdh","beta_b_swdh","se_b_swdh","beta_b_ttc","se_b_ttc","beta_b_lsc","se_b_lsc","beta_b_lshc","se_b_lshc","beta_b_sdc","se_b_sdc","beta_b_swdc","se_b_swdc","beta_b_parking","se_b_parking","loglik_train","loglik_nula","rho2","convergio","vot"
"whalen","SMOTE",2,4,2276,1175,0.8,0.729235062340168,-155.059222513758,-0.563851718231847,0.684760997782629,0.138042569739264,275,0.434782608695652,1,0.606060606060606,0.889655172413793,0.908450704225352,0.898954703832753,0.745098039215686,0.567164179104478,0.64406779661017,0.767857142857143,0.767857142857143,0.767857142857143,0,NA,4.18252236754983,0.803186854240242,5.94202607681207,0.840879013372619,3.1250103406622,0.983396909134781,3.42780884857992,0.302784110171172,0.0473391985842702,0.0138315908197719,3.0364589541174,0.596756733598564,1.88696922345259,0.401010479148065,-0.0510413113485037,0.0495735623622917,-0.0114996583327991,0.0195272569555478,-0.0259915849548995,0.00579534492552594,2.33626125435142,0.510626300541342,-0.829975603679736,0.306235830432961,0.543097860590432,0.15286227566523,-0.101146417278846,0.0126762043311102,0.218357355136622,0.0607432524419658,-0.132827980068823,0.0215955159300989,0.518744666248518,0.192491192953343,2.38365969931615,0.559590441347343,-1.52384533353545,0.448449887316491,0.231509866027666,0.0670996111731907,-0.143915748324028,0.02521182858198,2.10578249599354,0.42268717673696,-1005.16012820981,-1894.79448053068,0.469514958726134,TRUE,NA
"whalen","SMOTE",3,0,2276,1176,0.742753623188406,0.660714811450106,-179.084568300565,-0.648857131523787,0.64248932198402,0.208799977796148,276,0.37037037037037,1,0.540540540540541,0.849315068493151,0.873239436619718,0.861111111111111,0.7,0.411764705882353,0.518518518518518,0.682539682539683,0.767857142857143,0.722689075630252,0,NA,3.94778186676094,0.779740066312048,6.36825952538576,0.779822301984896,3.25549821472233,0.903213885414719,3.49958203470764,0.279053708813496,0.0439304129259187,0.0132388567712908,3.94446369245861,0.708127073621632,1.9948241108035,0.448514915996884,-0.000342844563468362,0.0481772279845053,-0.036338989712804,0.0200042824374641,-0.026245955660778,0.00574842855103571,3.11577954790946,0.612378936570553,-0.689873898146821,0.299698861509025,0.538193282378951,0.15700794008261,-0.0997006187844035,0.0147435648395958,0.186469728085105,0.0578047863667888,-0.14177407337934,0.0222534186537562,0.394604761950834,0.173809548257435,3.14414903726665,0.651261126060294,-1.40895850707863,0.419623749108175,0.217655348432134,0.0641920226745768,-0.130837838647177,0.0251650442477316,3.2073000708421,0.617733462402503,-1009.13732096063,-1887.37832554907,0.465323243729074,TRUE,NA
"whalen","SMOTE",3,1,2272,1171,0.774545454545455,0.681987394082663,-160.643671983686,-0.584158807213403,0.684617596373505,0.135274077319254,275,0.363636363636364,0.888888888888889,0.516129032258064,0.878378378378378,0.909090909090909,0.893470790378007,0.693877551020408,0.507462686567164,0.586206896551724,0.732142857142857,0.732142857142857,0.732142857142857,0,NA,6.78891204488024,1.30665559329025,8.40870722807927,1.22793587983008,5.96445580775816,1.316072606791,4.61272725064397,0.461839084916834,0.0173298376279475,0.0135057905299684,2.94135854216318,0.570627798102145,1.95786644061603,0.459434306914042,0.0856549907939417,0.0595891837775388,-0.0856601167931652,0.0263460496420821,-0.0265751196611934,0.00538247127372863,1.814527394705,0.501033514728285,-0.733341743786429,0.325942903795264,0.571769311052582,0.149872642097135,-0.0921497840187193,0.0124820422296008,0.305062604589723,0.0680096046474983,-0.194747881350343,0.027321188676384,0.208435144443796,0.154457420291362,1.57966041234231,0.555898182202027,-1.40207016425383,0.4395943834401,0.351262291413006,0.0737592121886911,-0.197697062805705,0.0300802488587115,2.28510987155101,0.400200087172009,-986.92994479725,-1907.86004495904,0.482703174478168,TRUE,NA
"whalen","SMOTE",3,2,2276,1175,0.727272727272727,0.643228858454747,-161.633197558705,-0.587757082031656,0.672215064228765,0.127841245399564,275,0.388888888888889,0.777777777777778,0.518518518518518,0.851063829787234,0.845070422535211,0.848056537102473,0.530612244897959,0.388059701492537,0.448275862068966,0.701492537313433,0.824561403508772,0.758064516129032,0,NA,5.32584485297429,0.842134281019598,6.77175473313686,0.870172210481147,4.0963570227246,0.987235617501528,4.44092022531266,0.374854537108736,0.0326460980816347,0.0141007078504557,3.50742024222226,0.555766791341124,1.43476756212156,0.403380528954938,0.135211335389872,0.0614635630541454,-0.0615688776333439,0.0240839252993364,-0.0239131942380145,0.00552110258673647,2.85314100565585,0.452783756747269,-1.63734707449348,0.313119827265391,0.799086929442791,0.156510183938799,-0.0850763517567089,0.0118986705016634,0.400378190346079,0.071638137241146,-0.174791758902935,0.0254250306541473,0.516506196547953,0.163184489708333,2.62841253316696,0.517821989940472,-2.19103803528891,0.407106000780585,0.425662738629329,0.0785653813987586,-0.179371742895393,0.0284046393831123,2.22429739195459,0.409914674820087,-984.025061692064,-1911.28721589408,0.485150607659064,TRUE,NA
"whalen","SMOTE",3,3,2276,1175,0.745454545454545,0.650757595336169,-159.769278476187,-0.58097919445886,0.661712601090391,0.187400374019591,275,0.375,0.9,0.529411764705882,0.875862068965517,0.894366197183099,0.885017421602787,0.625,0.373134328358209,0.467289719626168,0.666666666666667,0.785714285714286,0.721311475409836,0,NA,3.78102300483822,0.773545344697669,5.2347682608919,0.789394486936686,2.82913140077212,0.899689364219046,3.6520559012385,0.338830351536371,0.0226116254549113,0.0123499765955866,2.91742781664251,0.536866696691764,2.09559059749296,0.397341451633728,0.1365246219768,0.0537629619007989,-0.0764281278564835,0.0219013750900974,-0.0226481340168083,0.00578764631294857,2.51027805539612,0.467530752511677,-0.265829985126692,0.316695731828717,0.555625966976152,0.144660331100102,-0.0973803665600111,0.0137931969533419,0.311722384837811,0.0628017435093257,-0.159950512590073,0.022939680125258,0.626939356523761,0.178296033568364,2.79806054295713,0.521681526495009,-0.571326436982412,0.444699100423294,0.270232652789741,0.0693966638663444,-0.16102903219889,0.0262732136305732,2.12144917919255,0.407373442793904,-1024.59764805767,-1905.89838645301,0.462406991190905,TRUE,NA
"whalen","SMOTE",3,4,2276,1175,0.792727272727273,0.719488334219496,-160.105326920094,-0.582201188800343,0.690716375959501,0.087415990385628,275,0.470588235294118,0.8,0.592592592592593,0.86,0.908450704225352,0.883561643835616,0.729166666666667,0.522388059701492,0.608695652173913,0.766666666666667,0.821428571428571,0.793103448275862,0,NA,9.16177094872955,1.04455777367022,10.8792876358549,1.0862224023406,7.54350936818795,1.18464319045734,5.32569536872356,0.425262171240876,0.0229558533044261,0.013865283968333,2.91551024156388,0.574324161022924,1.92329263700725,0.397326422350884,-0.036716755846919,0.0624738206279485,-0.0590035267009851,0.0234549374348664,-0.020847494219472,0.00560971729714193,1.86720937442758,0.482667941681098,-0.927882858258898,0.31138935323682,0.459275535906184,0.15423892266921,-0.0969704340313258,0.0113013398179561,0.208079048918368,0.0685103010720756,-0.170374835470201,0.0240322812370161,0.656370389395466,0.186187991150544,1.34721856326179,0.576269235633468,-1.80137421541367,0.441724331467762,0.266407908551878,0.0753262549784443,-0.184058904256459,0.0280097623496846,2.50444136318215,0.492468880890549,-948.781400849858,-1895.23851060655,0.499386807760563,TRUE,NA
"whalen","SMOTE",4,0,2276,1176,0.797101449275362,0.715323351544701,-147.199339112014,-0.533330938811646,0.682320608945946,0.187217591432419,276,0.5,0.8,0.615384615384615,0.910958904109589,0.936619718309859,0.923611111111111,0.739130434782609,0.5,0.596491228070175,0.661764705882353,0.803571428571429,0.725806451612903,0,NA,5.04989056457951,0.874039759378,7.03598580246638,0.86485134829135,3.69480435675829,1.00556060229736,4.09492831211488,0.361117376333189,0.025386015879512,0.012518958677005,3.00580565610108,0.508750784531905,1.62311979618574,0.377769625996801,0.0988698111396257,0.0569883264787324,-0.060934967559248,0.022917092408107,-0.0291576153542795,0.00641051630920993,2.15710390519458,0.455808027994338,-1.16896850357241,0.286771937890381,0.625779353987774,0.151214486684271,-0.0954701204888077,0.0126301292781549,0.282464179372271,0.0653870581396323,-0.153452783933673,0.0238029134337995,0.500008203150961,0.182957416681454,2.18897898886905,0.520732002222053,-1.692061289837,0.435157181689618,0.366631639165161,0.0739230315983946,-0.177559515422811,0.027783596618675,2.6269529596683,0.483684111110439,-976.823537518237,-1881.67680010118,0.480876026390019,TRUE,NA
"whalen","SMOTE",4,1,2272,1171,0.734545454545455,0.632929272690844,-172.442099680027,-0.627062180654645,0.665836529335283,0.180691961270461,275,0.318181818181818,0.777777777777778,0.451612903225806,0.905109489051095,0.867132867132867,0.885714285714286,0.56140350877193,0.477611940298507,0.516129032258064,0.661016949152542,0.696428571428571,0.678260869565217,0,NA,8.2755889716769,1.11973977640839,10.3160723148204,1.10766989516599,7.05842129543974,1.20004164747601,5.14421332523279,0.386251434853415,0.0252753530091952,0.014586567568442,2.74028343537488,0.563661230474444,1.5838898367903,0.412503527950084,0.0674860338159192,0.0625593338958599,-0.0915149964099498,0.0247003738376552,-0.0363347642083396,0.00613489698612711,1.70407131678946,0.50025820836277,-1.47356745582228,0.28941025337076,0.695536709886809,0.16080749428024,-0.104590421111995,0.0137502583464799,0.30332646747653,0.0723700983433883,-0.201383350206478,0.025543493460176,0.389971736825549,0.179555368568026,1.34569454369626,0.591121579699389,-1.90881859416332,0.426696873402593,0.333188771692171,0.0797282390446889,-0.195424902017129,0.0295245437096653,2.48984818172488,0.489205184793032,-929.38099328229,-1902.90378269284,0.511598536018935,TRUE,NA
"whalen","SMOTE",4,2,2276,1175,0.774545454545455,0.713526114516214,-171.975194791671,-0.625364344696986,0.676379724975604,0.105688036109346,275,0.5,1,0.666666666666667,0.813664596273292,0.922535211267606,0.864686468646865,0.707317073170732,0.432835820895522,0.537037037037037,0.8,0.771929824561403,0.785714285714286,0,NA,4.39221525841128,0.814592994460036,5.89252112580958,0.877866387075747,3.84867459322542,0.977309056317752,3.53047185189681,0.287297446280101,0.0437008880247502,0.0135924386262582,3.47346526714551,0.677213468447123,1.65321053069346,0.4115911403684,-0.0165523750008713,0.0489994854013356,-0.0195565182758045,0.0202074785511925,-0.0331088948030042,0.00580674859357559,2.91381701737565,0.619183861003224,-1.29183679605542,0.323247193784307,0.471966764436549,0.154494612783151,-0.10280111249346,0.0127794057905768,0.241483721704192,0.0641265620352842,-0.122600049254247,0.0240062580388178,-0.017551838741051,0.16090077048377,2.63223505123427,0.662770696881079,-2.21928046694841,0.429689074736868,0.298111426809534,0.0713667839266521,-0.139500693380948,0.0269776333433598,2.88668393777195,0.49368058877593,-989.888048644126,-1904.75912106421,0.480308014962509,TRUE,NA
"whalen","SMOTE",4,3,2276,1175,0.723636363636364,0.63292011858462,-176.208513059741,-0.64075822930815,0.65233566927727,0.163502958563366,275,0.344827586206897,1,0.512820512820513,0.854166666666667,0.866197183098592,0.86013986013986,0.575,0.343283582089552,0.429906542056075,0.693548387096774,0.767857142857143,0.728813559322034,0,NA,3.31543563940208,0.870741341953055,6.01881240593546,0.861825590218688,3.95631304216094,0.939384809074446,3.54709495080367,0.306554467521994,0.0496525076010744,0.014068192498222,2.91265892275113,0.518221844927463,2.0776525783943,0.419322759390329,0.0785811067851614,0.0469107133660527,-0.0482080702283387,0.0190909851718819,-0.0320799213461455,0.0057792068518796,1.74273576466694,0.435621776481158,-1.08458291342,0.31113483886705,0.597064498815841,0.161180581395209,-0.12216983647133,0.0146759604368867,0.326455884888176,0.05763806267939,-0.174609374910448,0.022201407697526,0.0689524075419686,0.155827088467062,1.56632207188001,0.500510706633465,-1.83848485475547,0.423949433440903,0.331742945515277,0.06458911342076,-0.170812527663774,0.0260625007842499,2.11147989370677,0.409927954890276,-981.528524220875,-1892.04899387519,0.481235143805362,TRUE,NA
"whalen","SMOTE",4,4,2276,1175,0.785454545454545,0.705173496301926,-155.395437749574,-0.565074319089359,0.683993727691344,0.135493600671484,275,0.375,0.9,0.529411764705882,0.875,0.887323943661972,0.881118881118881,0.73469387755102,0.537313432835821,0.620689655172414,0.775862068965517,0.803571428571429,0.789473684210526,0,NA,4.5566735914388,0.923837467262114,6.26647238565713,0.921879461798607,3.18277538898655,1.04850147608415,3.88694977161118,0.362713862313774,0.0247472873415948,0.0119871871006135,3.6062485774609,0.566266680389891,2.39538745067062,0.457395110984573,0.021008557365679,0.0540613443007317,-0.0367038720777834,0.0214788119021104,-0.0204255957465449,0.00589612651578826,2.72646128945187,0.490216061521702,-0.192502743651167,0.334374979377494,0.585839271909013,0.156630824376789,-0.107992771389703,0.0125141709173323,0.252861021054948,0.0640923167791514,-0.150580016632622,0.0227540561426879,0.592209614565441,0.19422268156289,2.67061588074007,0.561442895234305,-0.801964861399635,0.443027488787085,0.252463369511396,0.0709118035851748,-0.143502980060867,0.0260663167715737,2.26881624382244,0.43492735734866,-979.093278555267,-1904.78622313097,0.485982591292636,TRUE,NA
"whalen","SMOTE",5,0,2276,1176,0.793478260869565,0.726696414500215,-155.098906963065,-0.561952561460379,0.676312176499375,0.159665091002008,276,0.5625,0.9,0.692307692307692,0.886666666666667,0.936619718309859,0.910958904109589,0.714285714285714,0.441176470588235,0.545454545454546,0.691176470588235,0.839285714285714,0.758064516129032,0,NA,3.69445995652904,0.814473592177366,5.7224400230181,0.822225026247314,3.35134649130764,0.939643021467952,3.61114496832042,0.313203235367214,0.0319632022750658,0.012785404084805,3.44036497234977,0.565017079747056,2.34057625076677,0.410760390606522,0.109600921739539,0.0589351624324207,-0.0713314814651142,0.0230658416734042,-0.0246668473513724,0.00556143578822546,2.34885183086853,0.50683118389935,-0.688336051138346,0.322138979800152,0.645759856228111,0.153028946761168,-0.104036102927417,0.0143076754204069,0.326885704517876,0.0715296174700009,-0.171349313368221,0.0263435473665786,0.573771887557041,0.182645188544348,2.42141271586885,0.564122017028715,-1.20918639777931,0.434730541923817,0.285532852110128,0.0784264415464373,-0.1701200428648,0.029999638927142,2.60237115721562,0.469227265839315,-966.740460201084,-1878.70929840776,0.485423071562793,TRUE,NA
"whalen","SMOTE",5,1,2272,1171,0.727272727272727,0.632649462225199,-163.314485449008,-0.593870856178211,0.660690476297666,0.133596520001843,275,0.363636363636364,0.888888888888889,0.516129032258064,0.830065359477124,0.888111888111888,0.858108108108108,0.560975609756098,0.343283582089552,0.425925925925926,0.711864406779661,0.75,0.730434782608696,0,NA,3.80427481806062,0.797672300677179,6.08140229957429,0.81924102971435,2.9734391488444,0.966024574801445,3.72055141234197,0.316967720993784,0.0403274044311915,0.0148597897968651,3.16875351056562,0.583529186277651,2.26955291121262,0.446104062439666,0.0573795597178635,0.0523155562880022,-0.0420319649257134,0.0209100479203195,-0.0292139883890453,0.00583167540722001,2.347488842577,0.45895311677589,-0.546214386479475,0.320039055587824,0.808270756245884,0.150586906072887,-0.09181683312272,0.0130317572028646,0.219509168544815,0.0621587019635667,-0.135964522551108,0.0233486914590517,0.363066925177753,0.170009703618998,2.49499442726442,0.521022803326681,-0.806872308167579,0.422520273940778,0.304849265500935,0.0701541091554237,-0.1562262731869,0.0262057063087636,2.3923293643842,0.425307628901402,-993.538317394826,-1910.97243175487,0.480087571706909,TRUE,NA
"whalen","SMOTE",5,2,2276,1175,0.781818181818182,0.696101284336578,-160.03529219622,-0.581946517077164,0.686998538332217,0.15281586150173,275,0.421052631578947,0.888888888888889,0.571428571428571,0.902777777777778,0.915492957746479,0.909090909090909,0.68,0.507462686567164,0.581196581196581,0.693548387096774,0.754385964912281,0.722689075630252,0,NA,4.97974101831831,0.973365013764863,7.553083768055,0.910965735592161,4.8517940607669,1.02175238378486,3.740120814178,0.314654705598659,0.0447722113963328,0.0124033457124069,2.74616853251953,0.495483524530917,1.29704679184133,0.404244738832451,0.00138073496776444,0.0457933400708807,-0.0269507552694579,0.0185551241827275,-0.02590943219687,0.00559907804235082,1.83841432714332,0.416627906786949,-1.82112413056125,0.29834557067817,0.649205087759804,0.165100775825283,-0.122615747803414,0.0154329997047029,0.2224206204809,0.0545522842720652,-0.139205815761768,0.0208497688807437,0.324580065185658,0.170553908306979,1.53300123811994,0.477487356970712,-2.33041688790894,0.407189421733198,0.226064815913736,0.0631250865145417,-0.126285436195828,0.0247493655089204,2.43488955863174,0.455641521683477,-975.307282266591,-1888.3341408677,0.483509162304067,TRUE,NA
"whalen","SMOTE",5,3,2276,1175,0.741818181818182,0.638131074370502,-173.883554966459,-0.63230383624167,0.680577620302643,0.15068765447988,275,0.296296296296296,0.8,0.432432432432432,0.844594594594595,0.880281690140845,0.862068965517241,0.641025641025641,0.373134328358209,0.471698113207547,0.754098360655738,0.821428571428571,0.786324786324786,0,NA,8.19974846016598,0.936717484825361,9.13513810994387,1.02461036408794,6.57551611074308,1.11089758964824,5.57513250191563,0.453998466147042,0.0231052460081469,0.0149378535607181,2.91916568197264,0.658106932676238,1.6314224030087,0.396922376148047,0.156961946807924,0.0738166065059233,-0.104860526106132,0.0280601020634913,-0.0321127332362296,0.00658955333615133,2.17111741596711,0.578102350279302,-1.09375314326718,0.327953282876103,0.556370107289002,0.149868147556184,-0.0975089998940003,0.0133725765593442,0.453371444197869,0.0833984761684327,-0.224625371897067,0.0278944317813597,0.24812603006538,0.184138759562744,1.94566608066496,0.639074706868003,-1.8795006948349,0.45009444388522,0.491845203346552,0.0887201154001334,-0.232867597437472,0.0307631422996536,2.74899311770745,0.532435990641265,-928.932890214999,-1913.01122019641,0.514413255704991,TRUE,NA
"whalen","SMOTE",5,4,2276,1175,0.749090909090909,0.686841195672199,-172.998725674368,-0.62908627517952,0.666368444831032,0.146309822434227,275,0.476190476190476,1,0.645161290322581,0.867132867132867,0.873239436619718,0.870175438596491,0.627450980392157,0.477611940298507,0.542372881355932,0.666666666666667,0.714285714285714,0.689655172413793,0,NA,2.83963389217804,0.746189840982084,4.88734253039142,0.776178369883007,1.71457238355943,0.901087018455217,3.20548938626693,0.260904692907698,0.0473800673607997,0.0113630955457996,3.07806125020858,0.550742334327968,2.1768660962989,0.431343652008163,0.0478694924842962,0.0490101409289026,-0.0414714562333698,0.0194736525004015,-0.0307491531515062,0.00604081966143915,2.2413724730854,0.499172413858618,-0.761287608862316,0.321587213594781,0.663922026638502,0.164536224527047,-0.124955825332277,0.0132076012921913,0.346925478362392,0.0652732364116112,-0.180722409462726,0.0239407945784626,0.256231829226766,0.15667777683204,1.9579933763302,0.592425317520161,-1.2983709101107,0.430509895271323,0.348933558048769,0.0731612197689832,-0.148512992826802,0.0280251824489482,2.46846090787125,0.392487525876213,-975.609078974584,-1896.36422496197,0.485537078725397,TRUE,NA
"whalen","SMOTE",6,0,2276,1176,0.757246376811594,0.691808622715669,-146.692135608033,-0.53149324495664,0.703420123310397,0.0980821916261951,276,0.6,0.9,0.72,0.87012987012987,0.943661971830986,0.905405405405405,0.553191489361702,0.382352941176471,0.452173913043478,0.666666666666667,0.714285714285714,0.689655172413793,0,NA,6.98331194440991,0.975261476239467,9.31803919602149,0.990011203481952,6.63935810768631,1.08900486035744,4.57855760318659,0.389395516381939,0.033076319828014,0.013116377650655,2.96440397713375,0.636304215598978,1.65709712122313,0.392606758745074,0.0276011446729086,0.053344431305658,-0.0589141810687214,0.0217754818782621,-0.0275520987366406,0.00628837091201105,2.27790364603997,0.568094242176034,-1.30746136997221,0.315357716711762,0.5902793067519,0.154470583123398,-0.127842907882393,0.0160695230977137,0.224812393911375,0.0631708767530839,-0.160813651914605,0.023607647723191,0.291155094243016,0.181051528364955,2.13334909780943,0.617706420942432,-2.1227751106419,0.427477697320219,0.244381787651343,0.0699767035121349,-0.157342236053041,0.027265142524391,2.31697533671834,0.443663640010844,-943.797149737919,-1878.7728773099,0.497652344710616,TRUE,NA
"whalen","SMOTE",6,1,2272,1171,0.716363636363636,0.592614360202222,-173.270294611902,-0.630073798588736,0.656496280087584,0.171081816062201,275,0.24,0.666666666666667,0.352941176470588,0.862068965517241,0.874125874125874,0.868055555555555,0.581395348837209,0.373134328358209,0.454545454545455,0.661290322580645,0.732142857142857,0.694915254237288,0,NA,6.12728156993369,0.847001226185498,7.92012668498737,0.88260646894691,5.81873230828149,0.986009792655096,4.56371554792389,0.366823324547826,0.0307328289565748,0.0128700394160592,3.80081617190143,0.634842784663116,1.01646778560049,0.378059107816795,0.125735557629201,0.058158261972708,-0.0668728469723377,0.0226068537714934,-0.0270908049590313,0.00573844535403958,2.93950259017851,0.587380877704524,-1.77506582247436,0.340003066045486,0.482589714647033,0.156741688035472,-0.109969377597474,0.0143473682193003,0.340803871689558,0.0696541238856503,-0.163188436828892,0.0244410957321315,0.144578768107697,0.16787518975626,2.61472513477674,0.63701195819944,-2.57157829167126,0.445996696624205,0.318388616048635,0.0767477667703801,-0.141072124794716,0.0281927224571751,2.98346434651532,0.530294960203857,-959.960449358003,-1898.66568154158,0.494402590887627,TRUE,NA
"whalen","SMOTE",6,2,2276,1175,0.752727272727273,0.681349350806941,-152.84201406425,-0.555789142051817,0.671064714272454,0.208889240418866,275,0.333333333333333,1,0.5,0.896825396825397,0.795774647887324,0.843283582089552,0.642857142857143,0.537313432835821,0.585365853658537,0.742424242424242,0.859649122807018,0.796747967479675,0,NA,3.4583091722506,0.836149160946842,5.58435400116888,0.829039762374615,3.18908919869953,0.93137204945465,3.44410028344757,0.305416439331072,0.0378184055038397,0.0126478915809063,3.36501285105962,0.625320760678184,2.28572714908759,0.491954124284656,-0.0123591282272909,0.0510551243054559,-0.0191801394543434,0.0206779406325958,-0.0274736094279751,0.00565826164033763,2.72015581077714,0.480293540222158,-0.755564957734744,0.312884887417093,0.67648338570785,0.153072179120593,-0.0886622810490017,0.0121332699463859,0.219371123982655,0.064519283298906,-0.133273356538868,0.024372460680098,0.345506597592861,0.16633188988984,2.4419547915466,0.540532035445183,-1.15718671770324,0.415307343609677,0.226663952637908,0.0703548733865429,-0.128017700543669,0.0276631369228571,2.39406611160803,0.436429086800509,-1007.55633675356,-1875.25502540596,0.462709699159217,TRUE,NA
"whalen","SMOTE",6,3,2276,1175,0.770909090909091,0.693590016258434,-168.833715020413,-0.61394078189241,0.656308976642583,0.151009777503747,275,0.416666666666667,1,0.588235294117647,0.848684210526316,0.908450704225352,0.877551020408163,0.75,0.447761194029851,0.560747663551402,0.728813559322034,0.767857142857143,0.747826086956522,0,NA,3.07359710572509,0.896816569102831,4.7920187511354,0.875133079272392,1.49061400471029,0.971467200020446,3.31089212350387,0.302921463119657,0.0288911007768216,0.0125257140994305,3.21132927579737,0.538592558396656,2.36167964814898,0.451597326924928,0.108230479703288,0.0549943066792414,-0.0684074425624791,0.0224720721444949,-0.030352709924686,0.00592792721745724,2.2804985144238,0.472149411178726,-0.178366118400885,0.337766213106939,0.627480019235868,0.153467737530076,-0.0997576885164477,0.0135872030779156,0.333359221451842,0.0641693138749454,-0.178896349794234,0.0238201104550862,0.556945723862518,0.172748950613898,2.05319046419221,0.556611260826168,-0.698083157343317,0.435225205805465,0.350580898584102,0.0705239186603045,-0.174760635210965,0.02734079334947,2.22728774251128,0.398396300180079,-1004.23668448085,-1910.12293657089,0.474255470549091,TRUE,NA
"whalen","SMOTE",6,4,2276,1175,0.781818181818182,0.695367405248372,-176.959039994037,-0.643487418160135,0.681166828455077,0.156680555937651,275,0.346153846153846,0.9,0.5,0.887323943661972,0.887323943661972,0.887323943661972,0.72,0.537313432835821,0.615384615384615,0.771929824561403,0.785714285714286,0.778761061946903,0,NA,7.06155318766234,0.901556276695596,8.68531791249474,0.969323089808599,6.60491923982954,1.06727720507052,4.95843117220589,0.357998311757844,0.0255878896978564,0.0142886285557018,3.06145610254383,0.56134071823195,1.77761669239084,0.392829311403043,0.0825613989972212,0.0626564683506171,-0.0762976899997956,0.0235125783380733,-0.0284169344982199,0.00574467115170352,1.98919749874772,0.493706201856832,-1.05299020613152,0.29805702018298,0.69734968462138,0.157013419512476,-0.105533970460449,0.0136332368823231,0.33334197660961,0.0699418999542022,-0.191361336179315,0.0244996531274917,0.219393350227624,0.169558539278804,1.59770138903981,0.565962277065631,-1.70114406871289,0.425312002282479,0.331241253132235,0.0766803858446557,-0.189419397313074,0.0274997764568648,2.5230828384057,0.47603781657001,-947.23960478695,-1899.82996086477,0.501408218472466,TRUE,NA
"whalen","SMOTE",7,0,2276,1176,0.77536231884058,0.701978864047829,-160.677530905582,-0.582164967049209,0.686287791214051,0.157661212290246,276,0.444444444444444,0.8,0.571428571428571,0.851351351351351,0.887323943661972,0.868965517241379,0.693877551020408,0.5,0.581196581196581,0.754098360655738,0.821428571428571,0.786324786324786,0,NA,4.86330187387946,0.937008084475802,6.70762350165447,0.959141746072963,3.95345464281694,1.04690071119949,3.67630981558177,0.348636826864449,0.0309949855974751,0.013099588515858,2.81786452023987,0.525862919913057,2.34912383806393,0.403179874189366,0.0110214123386487,0.0534360883762172,-0.0550504774359661,0.0217995559337375,-0.023907276630919,0.00554970715230751,1.66551350135896,0.443529180679896,-0.799919712812656,0.321155681183158,0.633266688706373,0.155544187460409,-0.11474253660254,0.0148357131551423,0.274793707198092,0.0601647606274224,-0.168991843495948,0.0228323265874719,0.40780278206123,0.154771719135599,1.23813657916111,0.508503523364562,-1.08013002736818,0.435205637405185,0.254241761816703,0.0684402530349506,-0.147175887030375,0.0268834014055227,2.85124711802136,0.46372002591461,-969.80975133297,-1878.99489234784,0.483867808644665,TRUE,NA
"whalen","SMOTE",7,1,2272,1171,0.756363636363636,0.683439371197853,-168.281090132692,-0.611931236846152,0.65022414357914,0.147941410419667,275,0.428571428571429,1,0.6,0.853333333333333,0.895104895104895,0.873720136518771,0.615384615384615,0.477611940298507,0.53781512605042,0.75,0.696428571428571,0.722222222222222,0,NA,3.05218259408494,0.750309668723585,5.17627378055546,0.782817352190354,1.73192428707286,0.93754402003587,3.33146170822353,0.281387595008425,0.0371103831351659,0.0115025243689311,2.77246606772945,0.547120554345511,2.39766108823443,0.433720397743167,0.0758326888751906,0.0494045151900839,-0.0561611592780507,0.0196296736012805,-0.0253945733163648,0.00583741938133494,1.8741340869752,0.446275889095066,-0.565038505283197,0.324218210093163,0.808765551394945,0.152806135030265,-0.106966633622025,0.0126811909357315,0.31092341719249,0.0578075012815517,-0.171150664832717,0.0203150528331354,0.591932568179736,0.185900721053363,1.88463432783677,0.52249642760377,-0.671575652914992,0.456095613364469,0.35024017159802,0.0653612619809296,-0.180568349022724,0.023719256943668,2.23911129915464,0.399502347433041,-1015.21962216899,-1909.53402139261,0.468341694468165,TRUE,NA
