"dataset","metodo","covariable","alternativa","prob_base","prob_perturbada","cambio_abs","elasticidad"
"lc_centro","SMOTE","TVIA1","1",0.276104074400141,0.274382320582787,-0.00172175381735373,-0.623588703315729
"lc_centro","SMOTE","TVIA1","2",0.173901072242228,0.174666474726851,0.000765402484623562,0.440136725297144
"lc_centro","SMOTE","TVIA1","4",0.308959749645395,0.30927508859176,0.000315338946365318,0.102064733910241
"lc_centro","SMOTE","TVIA1","5",0.241035103712237,0.241676116098602,0.000641012386364853,0.265941506648813
"lc_centro","SMOTE","TCAM1","1",0.276104074400141,0.2756064539114,-0.000497620488740413,-0.180229317449058
"lc_centro","SMOTE","TCAM1","2",0.173901072242228,0.174122089542428,0.000221017300200022,0.127093696059657
"lc_centro","SMOTE","TCAM1","4",0.308959749645395,0.309051178710105,9.14290647103799e-05,0.0295925488078356
"lc_centro","SMOTE","TCAM1","5",0.241035103712237,0.241220277836067,0.000185174123830012,0.076824545876556
"lc_centro","SMOTE","AUTLIC","1",0.276104074400141,0.277745963850423,0.00164188945028221,0.594663245679858
"lc_centro","SMOTE","AUTLIC","2",0.173901072242228,0.173172983261951,-0.000728088980276487,-0.418679983331171
"lc_centro","SMOTE","AUTLIC","4",0.308959749645395,0.30865640157477,-0.000303348070624432,-0.0981836860537971
"lc_centro","SMOTE","AUTLIC","5",0.241035103712237,0.240424651312856,-0.000610452399381345,-0.253262860877784
"lc_centro","SMOTE","CTOT2_w","1",0.276104074400141,0.276105103208549,1.02880840785469e-06,0.000372616162977623
"lc_centro","SMOTE","CTOT2_w","2",0.173901072242228,0.173898859448656,-2.21279357179305e-06,-0.00127244389195648
"lc_centro","SMOTE","CTOT2_w","4",0.308959749645395,0.308959988435713,2.38790318518589e-07,7.72884878346316e-05
"lc_centro","SMOTE","CTOT2_w","5",0.241035103712237,0.241036048907082,9.45194845392017e-07,0.000392139912749161
"lc_centro","SMOTE","TVIA2","1",0.276104074400141,0.276924198587691,0.000820124187550508,0.297034438674003
"lc_centro","SMOTE","TVIA2","2",0.173901072242228,0.17213628125741,-0.00176479098481755,-1.01482467132771
"lc_centro","SMOTE","TVIA2","4",0.308959749645395,0.30914943692559,0.000189687280195083,0.0613954666951909
"lc_centro","SMOTE","TVIA2","5",0.241035103712237,0.241790083229309,0.000754979517071958,0.31322388541932
"lc_centro","SMOTE","TCAM2","1",0.276104074400141,0.276365940154367,0.000261865754225821,0.0948431329000653
"lc_centro","SMOTE","TCAM2","2",0.173901072242228,0.173337758199833,-0.000563314042394486,-0.323927871824645
"lc_centro","SMOTE","TCAM2","4",0.308959749645395,0.309020461792025,6.07121466302818e-05,0.0196505035688188
"lc_centro","SMOTE","TCAM2","5",0.241035103712237,0.241275839853775,0.000240736141538356,0.0998759673718571
"lc_centro","SMOTE","CTOT4_w","1",0.276104074400141,0.276104320823549,2.46423408456486e-07,8.92501890788327e-05
"lc_centro","SMOTE","CTOT4_w","2",0.173901072242228,0.173901210276913,1.38034685293054e-07,7.93754078185237e-05
"lc_centro","SMOTE","CTOT4_w","4",0.308959749645395,0.308959079038163,-6.70607231967324e-07,-0.000217053267533071
"lc_centro","SMOTE","CTOT4_w","5",0.241035103712237,0.241035389861375,2.86149138162273e-07,0.00011871679010867
"lc_centro","SMOTE","TVIA4","1",0.276104074400141,0.276236827788172,0.000132753388031592,0.048080923224335
"lc_centro","SMOTE","TVIA4","2",0.173901072242228,0.173975466133483,7.43938912553255e-05,0.0427794321772219
"lc_centro","SMOTE","TVIA4","4",0.308959749645395,0.308598339484973,-0.00036141016042146,-0.116976454323343
"lc_centro","SMOTE","TVIA4","5",0.241035103712237,0.241189366593372,0.000154262881134459,0.0640001720739515
"lc_centro","SMOTE","TCAM4","1",0.276104074400141,0.276225322209939,0.000121247809798497,0.0439138067998156
"lc_centro","SMOTE","TCAM4","2",0.173901072242228,0.17396901598386,6.79437416322703e-05,0.0390703408301193
"lc_centro","SMOTE","TCAM4","4",0.308959749645395,0.308629673596164,-0.000330076049230466,-0.106834644192102
