"dataset","metodo","repeticion","fold","n_train","n_sinteticos","accuracy","f1_macro","loglik_holdout","loglik_media","prob_media_observada","l1_market_share","n_valid","precision_1","recall_1","f1_1","precision_2","recall_2","f1_2","precision_4","recall_4","f1_4","precision_5","recall_5","f1_5","beta_asc_car_driver","se_asc_car_driver","beta_asc_car_passenger","se_asc_car_passenger","beta_asc_metro","se_asc_metro","beta_asc_bus","se_asc_bus","beta_b_tcw","se_b_tcw","beta_b_ivt","se_b_ivt","beta_b_wkt","se_b_wkt","beta_b_autlic","se_b_autlic","beta_b_sex_cp","se_b_sex_cp","beta_b_wt","se_b_wt","loglik_train","loglik_nula","rho2","convergio","vot"
"lc_centro","original",5,2,318,0,0.6625,0.553342490842491,-51.0449645783247,-0.638062057229059,0.640960442475944,0.0556042811824199,80,0.653846153846154,0.68,0.666666666666667,0.2,0.125,0.153846153846154,0.806451612903226,1,0.892857142857143,0.555555555555556,0.454545454545455,0.5,-3.85896640494008,0.780834691095893,-3.66067112965948,0.476903315974564,0,NA,-1.31184103715512,0.644235381835313,-0.0110620536562166,0.0156525929592641,-0.0026458518768138,0.000776364146697978,-0.00260072569955317,0.000530328061652643,1.9666945509788,0.729005893954395,-0.761396554903669,0.407342218160189,-0.000251286898253248,0.00296231713448937,-181.176457515433,-301.86508601429,0.399809829259765,TRUE,0.239182701426049
"lc_centro","original",5,3,319,0,0.835443037974684,0.799978312730427,-41.1445954611799,-0.520817664065569,0.70307580780174,0.0654137354463587,79,0.727272727272727,0.96,0.827586206896552,1,0.5,0.666666666666667,0.857142857142857,0.96,0.90566037735849,1,0.666666666666667,0.8,-4.0694665327852,0.698717521252658,-3.50656728241904,0.462117288740568,0,NA,-1.82722611762712,0.603344926437999,-0.0144613291746016,0.0133793408491419,-0.00164236521676627,0.00071239222141427,-0.00217856809016671,0.000477590196456944,2.77979448985769,0.706300534604025,-0.579207478206502,0.401881911289366,0.000205251434039495,0.00285841144091616,-189.903793601416,-304.991023843499,0.377346286430835,TRUE,0.113569451115929
"lc_centro","original",5,4,319,0,0.784810126582278,0.726534711564503,-44.8231456870216,-0.567381590974957,0.662100825180803,0.0324224754166097,79,0.7,0.84,0.763636363636364,1,0.333333333333333,0.5,0.827586206896552,1,0.905660377358491,0.823529411764706,0.666666666666667,0.736842105263158,-3.90873146381502,0.714235581114165,-3.12959906079078,0.459938509515306,0,NA,-1.6596404629799,0.588043478394588,-0.0110793684727627,0.0131739907096392,-0.00178242981966984,0.000695939680717155,-0.00191896355111963,0.000484662089567436,2.75318665666189,0.701802762676419,-0.858868748552782,0.414273022654466,0.00260564813381818,0.00287048325863735,-186.522835235868,-304.873240807843,0.388195452176694,TRUE,0.16087828688537
"lc_centro","original",6,0,318,0,0.6625,0.501546946462201,-58.8922574540775,-0.736153218175969,0.614298705667137,0.133058139518298,80,0.645161290322581,0.8,0.714285714285714,0,0,0,0.735294117647059,1,0.847457627118644,0.571428571428571,0.363636363636364,0.444444444444444,-4.06076895220671,0.796587192444051,-3.65447705724211,0.48446168125009,0,NA,-1.73031281099721,0.649560360512484,-0.0122401289028973,0.013649600982495,-0.00223710163118644,0.000756617021378512,-0.00225450673022951,0.000511343713468999,2.31329088946508,0.755253292733334,-0.991907160378265,0.421581163025294,0.000128084301029572,0.002865806296492,-172.653172531402,-298.75269921846,0.422086652327946,TRUE,0.182767816330506
"lc_centro","original",6,1,318,0,0.7625,0.679090061848683,-45.2640909823543,-0.565801137279428,0.662737705997213,0.0993752162486845,80,0.666666666666667,0.88,0.758620689655172,1,0.25,0.4,0.833333333333333,1,0.909090909090909,0.8,0.545454545454545,0.648648648648649,-3.67816919614343,0.739848027459663,-3.34737186345085,0.475760823832148,0,NA,-1.57631834152248,0.622826793405373,-0.0134879312971542,0.0136645442411421,-0.00191834241013543,0.000729552982678361,-0.00185223130875224,0.000481625305694471,2.4311665495455,0.708032075477616,-0.555131194014611,0.404717813994629,0.000309414632550797,0.00299856363485011,-185.96615265401,-298.281567075834,0.376541586269961,TRUE,0.142226585224391
"lc_centro","original",6,2,318,0,0.775,0.785394361735825,-47.088245426899,-0.588603067836237,0.656005027266919,0.0906533564369618,80,0.68,0.68,0.68,1,0.75,0.857142857142857,0.8,0.96,0.872727272727273,0.789473684210526,0.681818181818182,0.731707317073171,-3.74685031826677,0.688917095352576,-3.52902796200205,0.519627623985776,0,NA,-1.51644104071927,0.62662358448649,-0.0167781458133907,0.0139948413647431,-0.00221004696829544,0.00072709956024052,-0.00262118248733271,0.000525097871314546,2.21355222440025,0.643158712157815,-0.54359393188906,0.408299933361013,0.0021714443425206,0.00339422125450601,-184.248924686141,-305.160922880295,0.396223726986117,TRUE,0.131721764304349
"lc_centro","original",6,3,319,0,0.746835443037975,0.629806840333156,-43.9097318635144,-0.555819390677397,0.666707257688773,0.0533908140238727,79,0.666666666666667,0.8,0.727272727272727,0.333333333333333,0.125,0.181818181818182,0.862068965517241,1,0.925925925925926,0.764705882352941,0.619047619047619,0.684210526315789,-3.65514281044452,0.701239077224891,-3.38449775829456,0.461869838977911,0,NA,-1.86032519202305,0.610365649858836,-0.0179146062079066,0.0143739281430745,-0.00161351726855861,0.000686517143061338,-0.00243536402761453,0.000506746718182824,2.39205189299534,0.687481169523968,-0.622964071199989,0.397930239201161,0.00219643079177544,0.00285993548020177,-187.27404652301,-303.656845483518,0.383270789680996,TRUE,0.0900671357122259
"lc_centro","original",6,4,319,0,0.810126582278481,0.774296055631555,-42.8039834716895,-0.541822575591006,0.686067359159451,0.110717193390024,79,0.869565217391304,0.8,0.833333333333333,0.714285714285714,0.555555555555556,0.625,0.888888888888889,1,0.941176470588235,0.681818181818182,0.714285714285714,0.697674418604651,-4.40341372345853,0.7996253519744,-3.41181704515519,0.498089637304488,0,NA,-1.63314808797548,0.612112858807458,-0.0116591025641314,0.0144696007044446,-0.00190534051537266,0.000737474803405361,-0.00232086647652875,0.000498040269618776,2.87725583886618,0.74574523716627,-0.950213273771759,0.414755972183199,-0.000871118950656481,0.0034763501314906,-188.458354470349,-301.002039796935,0.373896753000449,TRUE,0.16342085549829
"lc_centro","original",7,0,318,0,0.75,0.634727654642909,-54.5321363436766,-0.681651704295958,0.646198101946926,0.0977039712983213,80,0.740740740740741,0.8,0.769230769230769,1,0.125,0.222222222222222,0.735294117647059,1,0.847457627118644,0.777777777777778,0.636363636363636,0.7,-3.90757360222361,0.734827877983968,-3.72911247556686,0.482751522308884,0,NA,-1.68226053953393,0.641078583476974,-0.0203625814212465,0.0161224392413995,-0.0022438993000436,0.000774557366306455,-0.00245516319265257,0.000529940421522371,2.35614629836448,0.696627673219419,-0.503016493246226,0.397875773301038,0.00232112344901048,0.00292401093467187,-177.00560549534,-300.361008617514,0.410690467747288,TRUE,0.110197192272601
"lc_centro","original",7,1,318,0,0.675,0.589102260154892,-53.4652753935125,-0.668315942418906,0.638393225662019,0.0793088543163889,80,0.625,0.8,0.701754385964912,0.5,0.25,0.333333333333333,0.827586206896552,0.96,0.888888888888889,0.533333333333333,0.363636363636364,0.432432432432432,-4.28056327900059,0.831409307181356,-3.61279592548524,0.520509709661601,0,NA,-2.01501302448778,0.657717600133774,-0.0130628902760685,0.0149725852223224,-0.00176856945273547,0.000759222969249171,-0.00274576936655567,0.00055427054276116,2.55333338676427,0.752754706927957,-1.13174375533875,0.41018263364558,-0.000761482616817083,0.00356189609849405,-178.317205930353,-300.884256761278,0.407356144685797,TRUE,0.135388831671926
"lc_centro","original",7,2,318,0,0.7375,0.680169857429043,-46.018054767339,-0.575225684591737,0.655897179881212,0.0580771970084045,80,0.642857142857143,0.72,0.679245283018868,0.6,0.375,0.461538461538462,0.78125,1,0.87719298245614,0.866666666666667,0.590909090909091,0.702702702702703,-3.90983252221043,0.744259577253528,-3.51046787698722,0.51121564667056,0,NA,-1.78771835739137,0.630663247581954,-0.0149849093676975,0.0145170181173648,-0.00183253011593365,0.000714242019793999,-0.00214108551233899,0.00047570107429605,2.30101718812045,0.692352397406189,-0.75961299710253,0.413684608751287,-0.000431670909507452,0.00344438385381681,-184.672173830914,-301.86508601429,0.38822943630463,TRUE,0.122291705005836
"lc_centro","original",7,3,319,0,0.810126582278481,0.721955480561095,-43.1233385995926,-0.545865045564464,0.666991406491992,0.0751861986087763,79,0.785714285714286,0.88,0.830188679245283,1,0.25,0.4,0.862068965517241,1,0.925925925925926,0.75,0.714285714285714,0.731707317073171,-3.89672528151708,0.696839194657329,-3.46052333317802,0.484460064087184,0,NA,-1.63517476231801,0.606667127705986,-0.017291600668636,0.0141218697317803,-0.00173075499605499,0.000695435771308293,-0.0020426726896221,0.000477898980518275,2.67217775531682,0.707428093059201,-0.467114956026336,0.402814490027476,0.000135271602209378,0.00316026658854134,-188.098370514291,-299.851311507128,0.372694521265019,TRUE,0.100092237220947
"lc_centro","original",7,4,319,0,0.835443037974684,0.800240882593824,-40.5179744253005,-0.512885752218994,0.67981295818518,0.0505588742905066,79,0.766666666666667,0.92,0.836363636363636,0.833333333333333,0.555555555555556,0.666666666666667,0.888888888888889,1,0.941176470588235,0.875,0.666666666666667,0.756756756756757,-3.60437612289014,0.73131782571152,-3.07857931548377,0.444969245343899,0,NA,-1.24654281948382,0.589216385780262,-0.00784741623596738,0.0118720775365931,-0.00226314207967947,0.000698184786867716,-0.00207035630020727,0.000501071839019735,2.33552578874287,0.694129475282556,-0.813936855708754,0.418652960370188,0.00208764558547845,0.00266271697192283,-190.649111344974,-303.892411554831,0.372642737705954,TRUE,0.288393276414562
"lc_centro","original",8,0,318,0,0.825,0.737405731523379,-43.7966142047872,-0.54745767755984,0.708366697751033,0.150615048201467,80,0.685714285714286,0.96,0.8,1,0.25,0.4,0.961538461538462,1,0.980392156862745,0.882352941176471,0.681818181818182,0.769230769230769,-3.93641652197404,0.747574932917219,-3.31788409018084,0.467239269654456,0,NA,-1.30864971635968,0.599178113841882,-0.00689840671695385,0.0116183847062142,-0.00233014080666174,0.000711707550652424,-0.0022793536111619,0.000516956014319184,2.75508676759477,0.689976407444489,-0.695078901267124,0.402899273029106,0.00165954663239283,0.00288920491715713,-187.755236419403,-303.25138037541,0.380859417071832,TRUE,0.337779563059841
"lc_centro","original",8,1,318,0,0.8375,0.815135599694423,-43.0317357923779,-0.537896697404724,0.670537212995189,0.0621271737077867,80,0.807692307692308,0.84,0.823529411764706,0.833333333333333,0.625,0.714285714285714,0.8,0.96,0.872727272727273,0.944444444444444,0.772727272727273,0.85,-3.69205669278574,0.726517165016392,-3.30253952550637,0.460483325925393,0,NA,-1.61978413599729,0.601227993355823,-0.0233113585124655,0.0154766843707661,-0.00179703961296081,0.000696712739278743,-0.00200437887200707,0.000503297345134114,2.49659518516978,0.721930198363521,-0.603255575329365,0.40384199522753,0.000643920663664758,0.00296391628174034,-188.146940982591,-298.922598255255,0.370583080433655,TRUE,0.077088583747698
"lc_centro","original",8,2,318,0,0.75,0.684752747252747,-50.015584242608,-0.6251948030326,0.652951818735857,0.0907701322945879,80,0.740740740740741,0.8,0.769230769230769,0.6,0.375,0.461538461538462,0.806451612903226,1,0.892857142857143,0.705882352941177,0.545454545454545,0.615384615384615,-4.33690204791005,0.744501320412404,-3.77676978703298,0.557711832330145,0,NA,-1.77451918594102,0.65426175658524,-0.0182835490419649,0.0153401698858546,-0.00205282743441118,0.000739590534327258,-0.00252504290787661,0.000484495915464988,2.48134710134414,0.685334632488466,-0.810705416611279,0.411578320647023,-0.00185198653498006,0.00401263113727935,-181.29854936296,-303.892411554831,0.403412054827673,TRUE,0.11227729527235
"lc_centro","original",8,3,319,0,0.69620253164557,0.543072755417957,-47.4291597039452,-0.600369110176522,0.648863277694534,0.0751801261229789,79,0.730769230769231,0.76,0.745098039215686,0,0,0,0.78125,1,0.87719298245614,0.578947368421053,0.523809523809524,0.55,-3.60107005347187,0.770460479130668,-3.46794160532072,0.476653838810899,0,NA,-1.60127810720014,0.655919379520206,-0.0187249526155666,0.01757977598143,-0.00210700803053567,0.000782553558795574,-0.00218256664638886,0.000501444142727191,2.00727738021331,0.722077081102216,-0.807803111562532,0.408884636799263,0.000939235905125828,0.003015670176113,-183.626571140317,-301.289721869387,0.390531578704428,TRUE,0.112524078100152
"lc_centro","original",8,4,319,0,0.708860759493671,0.651232247284879,-53.3040472234693,-0.674734774980625,0.613061475170363,0.0852711468038997,79,0.625,0.8,0.701754385964912,1,0.333333333333333,0.5,0.8,1,0.888888888888889,0.642857142857143,0.428571428571429,0.514285714285714,-4.08596487343505,0.751335594761634,-3.54003663926726,0.479619215971766,0,NA,-2.09150317069633,0.619336926648281,-0.00739818901495066,0.0116772862577215,-0.00151640048886853,0.000699793595626526,-0.00244728300691598,0.000519538204642246,2.56524553036125,0.721854773976945,-0.751222403667999,0.41577140685846,0.00149256884619196,0.00273056713167886,-177.974487089071,-299.497962400159,0.405757269055207,TRUE,0.204969146611976
"lc_centro","original",9,0,318,0,0.7125,0.6039042718288,-51.1283106310696,-0.639103882888371,0.61440859726762,0.0709168122464948,80,0.633333333333333,0.76,0.690909090909091,0.5,0.125,0.2,0.857142857142857,0.96,0.90566037735849,0.65,0.590909090909091,0.619047619047619,-3.82800658554455,0.747877699163148,-3.33257623407305,0.492491989859164,0,NA,-1.36867780060005,0.624421281667054,-0.00717658175566074,0.0123462812486644,-0.00229660883125542,0.000745956924914605,-0.002512396361529,0.000496290565604264,2.35983081193928,0.728136748536066,-0.74401435858098,0.418243323607956,0.00146009899074482,0.0031140360765564,-180.092028301432,-300.361008617514,0.400414757127263,TRUE,0.320014306176321
"lc_centro","original",9,1,318,0,0.75,0.698232714138287,-52.2118249018454,-0.652647811273067,0.645765554876608,0.0777722569979733,80,0.625,0.8,0.701754385964912,0.75,0.375,0.5,0.923076923076923,0.96,0.941176470588235,0.722222222222222,0.590909090909091,0.65,-4.27988970200342,0.749184925601434,-3.43144846622029,0.491766536944782,0,NA,-1.76156894734218,0.635864372077508,-0.0302086393454982,0.0170333507495806,-0.00169605409152795,0.000728046408035843,-0.00214761127036738,0.000508777059742983,3.42008037198015,0.729190919893171,-0.52806898091569,0.406415424664621,0.000816379694795726,0.00331621193711604,-181.308549556184,-298.739148185081,0.39308741201921,TRUE,0.0561446701432022
"lc_centro","original",9,2,318,0,0.775,0.686283891547049,-48.2591483694986,-0.603239354618732,0.675217315373635,0.0835842455024627,80,0.766666666666667,0.92,0.836363636363636,1,0.25,0.4,0.78125,1,0.87719298245614,0.75,0.545454545454545,0.631578947368421,-3.84248368132739,0.763774189810516,-3.66338932664986,0.49207260664233,0,NA,-2.0308133588249,0.622499901069201,-0.012726790554687,0.0128872170518936,-0.00170124520486312,0.000691029093269685,-0.00249182400720142,0.000539323975515222,2.27318405879359,0.716392699740568,-0.571264408386332,0.404318576910308,0.00231339510057333,0.00284903778172472,-183.017208108176,-301.119822832591,0.392211358300628,TRUE,0.133674330346906
"lc_centro","original",9,3,319,0,0.759493670886076,0.722503373819163,-49.0579773781337,-0.620987055419414,0.663711863848804,0.10470337287552,79,0.703703703703704,0.76,0.730769230769231,0.8,0.5,0.615384615384615,0.78125,1,0.87719298245614,0.8,0.571428571428571,0.666666666666667,-3.65138561414144,0.713817155050605,-3.49833665281586,0.471663116653711,0,NA,-1.53249276033855,0.629552600043793,-0.0243537296035354,0.0181073245915804,-0.00233050526599722,0.000775855248092965,-0.00234979440192908,0.000509116367035881,2.01253868199793,0.680281518651855,-0.869922533758496,0.395729984190519,0.000503596086615577,0.00278021982481081,-182.603658450405,-302.623900229368,0.39659868796878,TRUE,0.0956939780451082
"lc_centro","original",9,4,319,0,0.784810126582278,0.712587924852076,-42.3061081212475,-0.535520355965159,0.677717909449799,0.0571481584472447,79,0.785714285714286,0.88,0.830188679245283,0.6,0.333333333333333,0.428571428571429,0.8,1,0.888888888888889,0.8125,0.619047619047619,0.702702702702703,-4.14611263144124,0.758268084558202,-3.50365620596421,0.496102213000549,0,NA,-1.70117747194277,0.627363018230782,-0.00443351430412797,0.0118636520973803,-0.00184884502373139,0.000720299375195934,-0.00203098605192942,0.000480610356836009,2.33089820110512,0.683085065018015,-0.977226937448437,0.420122086649698,-0.00203345151025336,0.00352758321707674,-189.522763182976,-304.010194590487,0.376590763877934,TRUE,0.417015689339259
"lc_centro","ROS",0,0,400,82,0.7,0.62667502261771,-60.5435993842742,-0.756794992303428,0.583388764143605,0.212929305054765,80,0.75,0.72,0.73469387755102,0.272727272727273,0.375,0.315789473684211,0.892857142857143,1,0.943396226415094,0.588235294117647,0.454545454545455,0.512820512820513,-4.10108434986166,0.701558689938945,-2.58398923224801,0.45568923980483,0,NA,-0.461326835429958,0.584519871358624,-0.00682022194906728,0.012882395065693,-0.00343144450768667,0.000723418523923625,-0.00243592773255426,0.000454148203856372,2.57180996053265,0.610379207790203,-0.264598163561126,0.290050695863538,0.000610367808376998,0.0030561817415911,-257.319764012121,-369.560031770227,0.303713221422957,TRUE,0.503127982243444
"lc_centro","ROS",0,1,400,82,0.7375,0.700030538531202,-50.8222459907049,-0.635278074883811,0.625239090097471,0.207272674731133,80,0.75,0.72,0.73469387755102,0.5,0.75,0.6,0.78125,1,0.87719298245614,0.833333333333333,0.454545454545455,0.588235294117647,-4.40591871426573,0.698052338914293,-2.66125796977552,0.512462926320131,0,NA,-2.36254994069161,0.62670850147196,-0.0123581518777443,0.0134385007990248,-0.00126936618196652,0.000642872053711661,-0.00262753507928787,0.000481074056737947,2.4818482448301,0.587928819408718,-1.08159211331819,0.279289971456653,-0.000385740696613506,0.00398602050094526,-255.053923192527,-368.565651483836,0.307982384778165,TRUE,0.102714887672849
"lc_centro","ROS",0,2,400,82,0.725,0.680247789284532,-52.9928197676635,-0.662410247095794,0.62353209191595,0.0986203652237983,80,0.678571428571429,0.76,0.716981132075472,0.571428571428571,0.5,0.533333333333333,0.75,0.96,0.842105263157895,0.846153846153846,0.5,0.628571428571429,-4.22348712096101,0.691720427578253,-2.84166314088061,0.457956713392913,0,NA,-2.05610457781571,0.612477738859112,-0.00577785432287407,0.0124474190879548,-0.00171593425467453,0.000637612371536688,-0.00318542501809644,0.000504593387172903,2.28228104627045,0.615542718339116,-0.995702668012705,0.287671482273285,0.0011205553392898,0.00309298444176854,-244.369408407148,-365.020697513141,0.330532733973665,TRUE,0.296984686491884
"lc_centro","ROS",0,3,400,81,0.746835443037975,0.720904556154446,-49.981777307494,-0.632680725411316,0.642095944288991,0.191738706305305,79,0.75,0.72,0.73469387755102,0.545454545454545,0.75,0.631578947368421,0.884615384615385,0.92,0.901960784313726,0.666666666666667,0.571428571428571,0.615384615384615,-4.90325821143343,0.727047427097779,-3.12228778552133,0.519494673964536,0,NA,-2.21088553505373,0.644732217589413,-0.00937082709164706,0.0130793458247317,-0.00167755698127637,0.000657997880775089,-0.00322799317766181,0.000480285209376174,2.68460694029178,0.635200219145764,-0.649664873852837,0.284034222866879,-0.000935636796775775,0.00356122274889847,-254.180256140341,-370.423077987582,0.313810960372014,TRUE,0.179019094565485
"lc_centro","ROS",0,4,400,81,0.784810126582278,0.736236522911051,-42.6913479050021,-0.540396808924077,0.669557449125415,0.0883803833278305,79,0.826086956521739,0.76,0.791666666666667,0.666666666666667,0.444444444444444,0.533333333333333,0.827586206896552,1,0.905660377358491,0.714285714285714,0.714285714285714,0.714285714285714,-4.39067809287881,0.697022242365511,-2.417976126069,0.451564527714594,0,NA,-1.40781528458568,0.56526316210681,-0.00566670731569495,0.0128277375514528,-0.00239961425640949,0.00066416405583137,-0.00273367638963929,0.000456934273587939,2.91442238455974,0.605395073284007,-1.01290013498892,0.276156252155362,0.00321518559246568,0.00358714633465021,-258.182312621512,-377.171099723008,0.315476947170342,TRUE,0.423458301748413
"lc_centro","ROS",1,0,400,82,0.7625,0.704474452254696,-50.1221103449752,-0.62652637931219,0.644323593240548,0.153956880932278,80,0.714285714285714,0.8,0.754716981132076,0.444444444444444,0.5,0.470588235294118,0.862068965517241,1,0.925925925925926,0.857142857142857,0.545454545454545,0.666666666666667,-4.31688168257196,0.658081401152604,-2.37221223195625,0.4167298136891,0,NA,-1.59099107430811,0.572539314816506,-0.00817851122491783,0.0113659024012362,-0.00196040030188442,0.000616249621618313,-0.00264847802820155,0.000427011934788583,3.05106315204148,0.618637192165638,-0.690033477438851,0.279025474609054,0.00341699229464202,0.00264038487158468,-259.636309206668,-372.436852494744,0.302871594291728,TRUE,0.239701364707013
"lc_centro","ROS",1,1,400,82,0.675,0.648897058823529,-56.3304170019621,-0.704130212524526,0.596599548374416,0.171075118231571,80,0.6,0.84,0.7,0.625,0.625,0.625,0.8,0.8,0.8,0.666666666666667,0.363636363636364,0.470588235294118,-3.54106632810663,0.683993557712444,-2.61938600615876,0.457611631968092,0,NA,-1.44045551772405,0.604063475819644,-0.00616532929845059,0.0124079227182141,-0.00248127882651711,0.000712078256081232,-0.00332826809924269,0.000519590263640233,1.5419865206755,0.593915004139545,-0.792554194797089,0.292137174869143,0.00172324126457048,0.00304113373718951,-257.389196778833,-371.456023241733,0.307080298409021,TRUE,0.402456820455751
"lc_centro","ROS",1,2,400,82,0.725,0.655041882941713,-48.6847213500754,-0.608559016875943,0.630853616621218,0.205860515783199,80,0.857142857142857,0.72,0.782608695652174,0.375,0.375,0.375,0.78125,1,0.87719298245614,0.631578947368421,0.545454545454545,0.585365853658537,-4.42528419413851,0.671717718955635,-2.47081813015641,0.434635208315936,0,NA,-2.14699701325772,0.565145152436515,-0.00332750354852186,0.0120944416944022,-0.00138801454299701,0.000580765890814035,-0.00296609368047998,0.000473295599360792,2.60804069858143,0.616411649024753,-0.986624025098664,0.272670495133437,0.00339031886592936,0.0028630067261784,-264.358242211969,-375.614906325092,0.296198745682449,TRUE,0.417133903167013
"lc_centro","ROS",1,3,400,81,0.734177215189873,0.686046511627907,-55.3566925086559,-0.700717626691847,0.618762615988583,0.213215929848882,79,0.928571428571429,0.52,0.666666666666667,0.5,0.5,0.5,0.714285714285714,1,0.833333333333333,0.727272727272727,0.761904761904762,0.744186046511628,-4.53511780736494,0.700174527133599,-2.93883949861781,0.448910012675292,0,NA,-1.80472740119689,0.602484405058511,-0.022733451215757,0.0187031588962335,-0.00207052391845682,0.000692301748442069,-0.0027099118616033,0.000483022793777961,2.78482289335823,0.63273560564461,-0.583007247794361,0.266171045118176,0.000547663887419426,0.00299802682320871,-254.351864379638,-373.313449745478,0.318664075582989,TRUE,0.0910782924601301
"lc_centro","ROS",1,4,400,81,0.759493670886076,0.744230646804176,-53.8121431096976,-0.681166368477185,0.608860670494551,0.215498275697589,79,0.666666666666667,0.8,0.727272727272727,0.666666666666667,0.888888888888889,0.761904761904762,0.958333333333333,0.958333333333333,0.958333333333333,0.692307692307692,0.428571428571429,0.529411764705882,-4.79746660897463,0.887626104639327,-3.60376871668401,0.743529106746558,0,NA,-2.52945201259344,0.673653461693491,-0.0104098083033476,0.0130096176392173,-0.00102448029967432,0.00060510747140138,-0.00303585815750174,0.00049255081237001,2.1894369772453,0.607483160670167,-0.529066849091308,0.285137041542554,-0.00978412114356765,0.00651547071374687,-271.016387574385,-375.313673219262,0.277893647599525,TRUE,0.0984149054257673
"lc_centro","ROS",2,0,400,82,0.725,0.678102893530197,-52.8298202541801,-0.660372753177251,0.615862193537799,0.203970706795653,80,0.714285714285714,0.8,0.754716981132076,0.5,0.625,0.555555555555556,0.8,0.96,0.872727272727273,0.75,0.409090909090909,0.529411764705882,-4.11446675800498,0.685547922488991,-2.4144400266388,0.434002106470452,0,NA,-2.2027517646168,0.574975784867693,-0.00715507302345389,0.0117402355544859,-0.00146080401070878,0.000627170931216194,-0.00282865307400471,0.000460894037522678,2.43619623709119,0.639034090023535,-0.858150773033665,0.26910367029947,0.00374544015355733,0.00269913555143689,-256.20584998317,-370.932775097968,0.309293038568774,TRUE,0.204163396504879
"lc_centro","ROS",2,1,400,82,0.7875,0.725,-46.2709176465446,-0.578386470581807,0.621308667437778,0.232680207148659,80,0.8,0.8,0.8,0.333333333333333,0.5,0.4,1,1,1,0.777777777777778,0.636363636363636,0.7,-3.97798569098538,0.663289526885954,-2.35357860651677,0.396343709082502,0,NA,-1.39783365034113,0.574461913696752,0.0015682812563166,0.011483854481475,-0.00196542513955401,0.000679992969035344,-0.00249527435045383,0.000473629513757094,2.67110896670757,0.63265165659416,-0.265545621065855,0.270269919649929,0.00219358179359602,0.0024921016499458,-267.339295015401,-369.075348594223,0.275651175203994,TRUE,-1.25323511432521
"lc_centro","ROS",2,2,400,82,0.7875,0.756220569841445,-41.6636967976986,-0.520796209971233,0.671922760921335,0.206256037990422,80,0.730769230769231,0.76,0.745098039215686,0.625,0.625,0.625,0.888888888888889,0.96,0.923076923076923,0.789473684210526,0.681818181818182,0.731707317073171,-4.41719496910581,0.669244333138064,-2.76183760154799,0.431103928867966,0,NA,-1.96842348094338,0.591114259909958,-0.00544161850854588,0.0127796578754832,-0.00163103544627116,0.000654105864675813,-0.00304367632748823,0.000457933908509353,2.49278382325255,0.589563626169917,-0.773731712749148,0.27468539491046,0.000893149095733363,0.00312977759869022,-260.962221555282,-372.60675153154,0.299630990360107,TRUE,0.29973351562769
"lc_centro","ROS",2,3,400,81,0.746835443037975,0.704441842310695,-59.9902768587154,-0.759370593148296,0.600149569877458,0.17957470831009,79,0.76,0.76,0.76,0.666666666666667,0.5,0.571428571428572,0.694444444444444,1,0.819672131147541,0.916666666666667,0.523809523809524,0.666666666666667,-4.5543209944304,0.746253154978307,-3.24816172310186,0.576083948054421,0,NA,-2.22792945774699,0.62554477736048,-0.0215924951583141,0.0172183653375315,-0.0016047331417863,0.000610138157350789,-0.00303911729414483,0.000507017288843916,2.56751304260486,0.611363995572865,-0.602139840961039,0.27925324616963,-0.0015806887279507,0.00411458244719408,-252.900222456162,-372.554635530401,0.321172793633043,TRUE,0.0743190228836707
"lc_centro","ROS",2,4,400,81,0.708860759493671,0.652544351073763,-53.4282886417148,-0.676307451160947,0.61892769978675,0.185276899667491,79,0.730769230769231,0.76,0.745098039215686,0.416666666666667,0.555555555555556,0.476190476190476,0.8,1,0.888888888888889,0.727272727272727,0.380952380952381,0.5,-4.1170016827788,0.673682324463725,-2.50638642807091,0.46146601772163,0,NA,-1.87511460022882,0.569298816039056,-0.0106781397600326,0.0128067934697448,-0.00189268055645144,0.000609653081092335,-0.00306979964834673,0.000468945978527524,2.22628616294987,0.581177392238443,-1.10707763865179,0.282468377325474,0.00171453574718732,0.00324181560196423,-261.7957666291,-375.445007288297,0.302705425436454,TRUE,0.177248153609638
"lc_centro","ROS",3,0,400,82,0.7125,0.646696071224373,-48.271220997172,-0.60339026246465,0.622244020073784,0.238433941846981,80,0.678571428571429,0.76,0.716981132075472,0.307692307692308,0.5,0.380952380952381,0.892857142857143,1,0.943396226415094,0.818181818181818,0.409090909090909,0.545454545454546,-3.98041201095772,0.695980606410741,-2.55593249488554,0.505527118069679,0,NA,-1.50185106142847,0.578794043152935,-0.0103931462129312,0.0122862351173104,-0.00204216487848913,0.000626054827360736,-0.00228373819889883,0.000458842809042343,2.33642160877807,0.58196679680215,-0.560992886613511,0.268809810908649,-0.00183851891339752,0.00417702967215289,-267.187879479155,-371.102674134763,0.28001629171196,TRUE,0.196491498979227
