"dataset","metodo","repeticion","fold","n_train","n_sinteticos","accuracy","f1_macro","loglik_holdout","loglik_media","prob_media_observada","l1_market_share","n_valid","precision_1","recall_1","f1_1","precision_2","recall_2","f1_2","precision_3","recall_3","f1_3","beta_asc_train","se_asc_train","beta_asc_sm","se_asc_sm","beta_asc_car","se_asc_car","beta_b_time","se_b_time","beta_b_cost","se_b_cost","loglik_train","loglik_nula","rho2","convergio","vot"
"swissmetro","class_weights",0,2,8568,0,0.396825396825397,0.334021507961759,-2326.32792201637,-1.08605411858841,0.343465885484646,0.503768458575868,2142,0.104225352112676,0.130742049469965,0.115987460815047,0.621832358674464,0.256637168141593,0.363325740318907,0.387755102040816,0.801948051948052,0.522751322751323,0.363493951613719,0.0458510633063288,0,NA,0.357235754723238,0.0324470155311434,-0.00350320132176977,0.000414188670709456,0.000379122664260478,1.64309725071676e-05,-9167.55288277029,-9412.91008930836,0.0260660310371769,TRUE,NA
"swissmetro","class_weights",0,3,8568,0,0.387955182072829,0.326570927532473,-2321.8561746662,-1.08396646809813,0.344157432135827,0.510747971713362,2142,0.0953545232273839,0.137809187279152,0.11271676300578,0.650118203309693,0.221238938053097,0.330132052821128,0.394656488549618,0.839285714285714,0.536863966770509,0.334043925852006,0.0459100374447547,0,NA,0.349385445066,0.0324954081078545,-0.00304367609395221,0.000412364219567297,0.000372352930187785,1.59077463870006e-05,-9178.85875328661,-9412.91008930836,0.024864928465385,TRUE,NA
"swissmetro","class_weights",0,4,8568,0,0.38655462184874,0.334795096826138,-2323.76275805356,-1.08485656305021,0.343086085457269,0.506259377095381,2142,0.12085308056872,0.180212014134276,0.14468085106383,0.587737843551797,0.223652453740949,0.324009324009324,0.400160384923817,0.810064935064935,0.53569511540526,0.339947417578301,0.0454527980293076,0,NA,0.337263833895804,0.0320558879738415,-0.00320537954418075,0.000408086429850117,0.000363544644713279,1.62526785267057e-05,-9186.1007869794,-9412.91008930836,0.0240955560158364,TRUE,NA
"swissmetro","class_weights",1,0,8568,0,0.390289449112979,0.332801499037252,-2336.19696961649,-1.09066151709453,0.342523609997847,0.506983535906406,2142,0.11025641025641,0.152482269503546,0.12797619047619,0.597959183673469,0.235530546623794,0.337946943483276,0.396196513470681,0.811688311688312,0.53248136315229,0.359134665143968,0.0450607364431418,0,NA,0.355413391489085,0.0321492961691033,-0.00341335038618289,0.00040307922258918,0.000380832244275203,1.62850924669149e-05,-9167.99821815735,-9412.91008930836,0.0260187199099237,TRUE,NA
"swissmetro","class_weights",1,1,8568,0,0.393557422969188,0.334626826547894,-2309.26095059933,-1.07808634481761,0.345165286383986,0.502354595958484,2142,0.101204819277108,0.148409893992933,0.120343839541547,0.605543710021322,0.228479485116653,0.331775700934579,0.410969793322734,0.839285714285714,0.551760939167556,0.324452995403538,0.0453990350157527,0,NA,0.328990789720187,0.0319793281280591,-0.00303482947720215,0.000404182193044305,0.000360483152734402,1.62500755204119e-05,-9193.32218171581,-9412.91008930836,0.0233283761885679,TRUE,NA
"swissmetro","class_weights",1,2,8568,0,0.38422035480859,0.332110496765815,-2334.28461512154,-1.08976872788121,0.342478537928022,0.508945005491079,2142,0.118072289156627,0.173144876325088,0.140401146131805,0.619450317124736,0.235720032180209,0.341491841491841,0.383572567783094,0.780844155844156,0.514438502673797,0.363368628203058,0.0443426060130012,0,NA,0.356906011251407,0.0322252864719651,-0.00345067454526494,0.000385890240140867,0.000376286417713219,1.62439851212696e-05,-9168.39188291979,-9412.91008930836,0.0259768981185011,TRUE,NA
"swissmetro","class_weights",1,3,8568,0,0.394024276377218,0.338660062526483,-2331.04725473626,-1.08825735515232,0.34326871716881,0.506865579211871,2142,0.121827411167513,0.169611307420495,0.141802067946824,0.627368421052632,0.239742558326629,0.346915017462165,0.391201885310291,0.808441558441558,0.527263102170461,0.354835034772717,0.0461078797560919,0,NA,0.356648708297688,0.0325000422030579,-0.00335164602891358,0.000421573096194783,0.000382008045337779,1.63566404197067e-05,-9170.84481725196,-9412.91008930836,0.0257163055590379,TRUE,NA
"swissmetro","class_weights",1,4,8568,0,0.381886087768441,0.334283660017598,-2324.76762647072,-1.08532568929539,0.34336271174506,0.510935179972708,2142,0.124153498871332,0.19434628975265,0.151515151515152,0.60337552742616,0.230088495575221,0.333139196272568,0.389387755102041,0.774350649350649,0.518196632265073,0.356621551484353,0.0455468581864168,0,NA,0.347961105838312,0.0323792490773643,-0.00338059473520878,0.000406330308564176,0.000361654406719606,1.58859548389251e-05,-9182.30880105917,-9412.91008930836,0.0244984054942921,TRUE,NA
"swissmetro","class_weights",2,0,8568,0,0.400093370681606,0.347209139737939,-2322.89271746393,-1.08445038163582,0.343654239209625,0.510838124368962,2142,0.132850241545894,0.195035460992908,0.158045977011494,0.63956043956044,0.233922829581994,0.342554443790465,0.401413982717989,0.829545454545455,0.541026998411858,0.347147911054626,0.0462607664829369,0,NA,0.349660289363728,0.0325719605573704,-0.00325957459522296,0.000419300892899934,0.000368335404116881,1.60355088462729e-05,-9180.56152274333,-9412.91008930837,0.024684031225258,TRUE,NA
"swissmetro","class_weights",2,1,8568,0,0.38515406162465,0.326707810304931,-2319.24494627677,-1.08274740722538,0.344084078553321,0.507304052840161,2142,0.106329113924051,0.148409893992933,0.123893805309734,0.607064017660044,0.221238938053097,0.324292452830189,0.39258114374034,0.824675324675325,0.531937172774869,0.331774071391151,0.0444923433759139,0,NA,0.337755000727737,0.0320248754253306,-0.00309496339529348,0.000393075410588077,0.000361286495029323,1.61486685204713e-05,-9187.32973587211,-9412.91008930836,0.0239649960847362,TRUE,NA
"swissmetro","class_weights",2,2,8568,0,0.380018674136321,0.326355758437484,-2350.73099166098,-1.09744677481838,0.340619162056455,0.506856416890741,2142,0.113065326633166,0.159010600706714,0.13215859030837,0.576923076923077,0.229283990345937,0.328151986183074,0.3872,0.785714285714286,0.518756698821008,0.362933987268381,0.0456965704816811,0,NA,0.360506786997385,0.0321812001029719,-0.0034093596745067,0.000414702277832457,0.000395321076558134,1.64230120696058e-05,-9156.88056179836,-9412.91008930836,0.0271998271608707,TRUE,NA
"swissmetro","class_weights",2,3,8568,0,0.390289449112979,0.33276229152826,-2320.75562351987,-1.08345267204476,0.34393213614846,0.505795488523369,2142,0.0956937799043062,0.141342756183746,0.114122681883024,0.614314115308151,0.248592115848753,0.353951890034364,0.398853398853399,0.790584415584416,0.530212302667392,0.354900947167864,0.0459329979678391,0,NA,0.34715191149502,0.0323524134920155,-0.00339696873406512,0.00041277714344675,0.000366933844961331,1.62673525133015e-05,-9178.53487178633,-9412.91008930836,0.0248993366874133,TRUE,NA
"swissmetro","class_weights",2,4,8568,0,0.389355742296919,0.340168318967215,-2321.96882598861,-1.08401905975192,0.344486731752292,0.505273750845282,2142,0.126146788990826,0.19434628975265,0.152990264255911,0.624472573839662,0.238133547868061,0.344787419918462,0.392045454545455,0.784090909090909,0.522727272727273,0.361324558770565,0.0441224640959443,0,NA,0.350582524434921,0.0321173317233618,-0.00346677348574584,0.000381691287426114,0.000369550295502934,1.61510155643643e-05,-9179.3421927215,-9412.91008930836,0.0248135692756861,TRUE,NA
"swissmetro","class_weights",3,0,8568,0,0.390756302521008,0.334752981529065,-2330.20355750804,-1.08786347222598,0.342495780606412,0.512451498699149,2142,0.119700748129676,0.170212765957447,0.140556368960468,0.607538802660754,0.220257234726688,0.32330383480826,0.39922480620155,0.836038961038961,0.540398740818468,0.35441312444031,0.0450977742502459,0,NA,0.352044438434598,0.0322570200464771,-0.00336523766549376,0.000399243667843689,0.00036982127212528,1.6124492306099e-05,-9174.55175210888,-9412.91008930837,0.0253224916564563,TRUE,NA
"swissmetro","class_weights",3,1,8568,0,0.396825396825397,0.340883879301585,-2321.87352903278,-1.08397457004332,0.344257647393484,0.503794574646657,2142,0.112745098039216,0.162544169611307,0.133140376266281,0.62374245472837,0.249396621078037,0.35632183908046,0.399353274050121,0.801948051948052,0.533189422558014,0.349257607741587,0.0453354939966999,0,NA,0.347636961222552,0.0322886438291241,-0.00329313708401545,0.000405077454681039,0.000372823820238519,1.61345297357023e-05,-9177.5977374164,-9412.91008930836,0.0249988950982585,TRUE,NA
"swissmetro","class_weights",3,2,8568,0,0.400093370681606,0.344618277823052,-2316.9569871282,-1.08167926569944,0.344615789996945,0.505447362700542,2142,0.129533678756477,0.176678445229682,0.149476831091181,0.629166666666667,0.242960579243765,0.350551363900174,0.39576802507837,0.819805194805195,0.533826638477801,0.333455112239998,0.0456728998348703,0,NA,0.336998649672269,0.0321794626915137,-0.00310431124817787,0.000411074808499097,0.000364052747906432,1.58560744622289e-05,-9189.17307578453,-9412.91008930836,0.0237691650510889,TRUE,NA
"swissmetro","class_weights",3,3,8568,0,0.394024276377218,0.342319424821785,-2322.46805799672,-1.0842521279163,0.34391774843231,0.504717738323213,2142,0.115909090909091,0.180212014134276,0.141078838174274,0.617107942973523,0.243765084473049,0.349480968858131,0.404624277456647,0.795454545454545,0.53639846743295,0.351306711721283,0.0460066580079195,0,NA,0.346877889994186,0.0322327011878641,-0.00335311271224527,0.000417218033372099,0.000371650396674023,1.65935857270714e-05,-9178.36040934108,-9412.91008930836,0.0249178710666421,TRUE,NA
"swissmetro","class_weights",3,4,8568,0,0.364612511671335,0.311446914563794,-2342.87724209516,-1.09378022506777,0.341609471205164,0.509718897699403,2142,0.0964705882352941,0.144876325088339,0.115819209039548,0.589912280701754,0.216411906677393,0.316656856974691,0.373513084853291,0.76461038961039,0.501864677677144,0.369187114641336,0.0443782833693527,0,NA,0.361891989552702,0.0322788793858584,-0.00350753147507137,0.000389012640302383,0.000382229907349024,1.63190658417763e-05,-9163.69746938196,-9412.91008930836,0.0264756188640822,TRUE,NA
"swissmetro","class_weights",4,0,8568,0,0.380485527544351,0.332242572818098,-2337.4352762356,-1.09123962475985,0.342292831818142,0.507618907302054,2142,0.108050847457627,0.180851063829787,0.135278514588859,0.608333333333333,0.234726688102894,0.338747099767981,0.396638655462185,0.766233766233766,0.522702104097453,0.369993034409717,0.0443249350269946,0,NA,0.354683308970053,0.0320851787674126,-0.00355050881941204,0.000389647320550597,0.000375507606476676,1.620535497791e-05,-9169.36415693076,-9412.91008930837,0.0258736065751052,TRUE,NA
"swissmetro","class_weights",4,1,8568,0,0.390289449112979,0.333676819470714,-2327.40305949743,-1.08655605018554,0.343188153146059,0.512499693201871,2142,0.134048257372654,0.176678445229682,0.152439024390244,0.62085308056872,0.210780370072405,0.314714714714715,0.389012620638456,0.850649350649351,0.533876719307183,0.340053386557364,0.0457379260054268,0,NA,0.350347262429145,0.0324683123706417,-0.0031298144429658,0.000409866847384312,0.000373708963269926,1.61061759737657e-05,-9180.46632943196,-9412.91008930836,0.0246941442838619,TRUE,NA
"swissmetro","class_weights",4,2,8568,0,0.402894491129785,0.346169012647501,-2315.29780870071,-1.08090467259604,0.346102077963716,0.500173946534447,2142,0.106024096385542,0.15547703180212,0.126074498567335,0.638059701492537,0.275140788415125,0.384485666104553,0.400503778337531,0.774350649350649,0.527946873270614,0.36297321053494,0.0454498631305397,0,NA,0.352313893706423,0.0324385861101683,-0.00349776031536241,0.000405074467782737,0.000372534620128886,1.62034999915836e-05,-9176.41950228967,-9412.91008930836,0.0251240673473877,TRUE,NA
"swissmetro","class_weights",4,3,8568,0,0.390756302521008,0.335382427643474,-2322.13915269988,-1.08409857735755,0.343191332722481,0.509065070385117,2142,0.126943005181347,0.173144876325088,0.146487294469357,0.613186813186813,0.224456958970233,0.328621908127208,0.391237509607994,0.826298701298701,0.531038080333855,0.331766919288977,0.0454377370524053,0,NA,0.340622531797741,0.0321001590971175,-0.00308929586004189,0.000407643359765827,0.000366600768606365,1.60831210427052e-05,-9183.08386287984,-9412.91008930836,0.0244160651964127,TRUE,NA
"swissmetro","class_weights",4,4,8568,0,0.380485527544351,0.326502460406692,-2333.18133124035,-1.08925365604125,0.341984514192459,0.506926803879766,2142,0.111386138613861,0.159010600706714,0.131004366812227,0.582644628099174,0.226870474658085,0.326577880718008,0.389154704944179,0.792207792207792,0.52192513368984,0.353113483948473,0.0454986977839634,0,NA,0.347577088464647,0.032151345872847,-0.00335744948555382,0.000408859276288062,0.000372302746496484,1.64243819556103e-05,-9173.63994774952,-9412.91008930836,0.0254193590811643,TRUE,NA
"swissmetro","class_weights",5,0,8568,0,0.369281045751634,0.317683603532595,-2346.124267504,-1.09529610994585,0.340698264577214,0.512671646481944,2142,0.103603603603604,0.163120567375887,0.126721763085399,0.580135440180587,0.206591639871383,0.304682868998222,0.388844621513944,0.792207792207792,0.521646178514164,0.369267011978906,0.0460618015806315,0,NA,0.366443114953621,0.0325598604952484,-0.00349154161882175,0.000415327171433167,0.000388127633469382,1.63175785827342e-05,-9156.40753649099,-9412.91008930837,0.0272500799841615,TRUE,NA
"swissmetro","class_weights",5,1,8568,0,0.404761904761905,0.348485038982898,-2314.28063384483,-1.08042980104801,0.344636307299161,0.500732123437387,2142,0.118072289156627,0.173144876325088,0.140401146131805,0.624742268041237,0.243765084473049,0.350694444444444,0.414653784219002,0.836038961038961,0.554359526372444,0.3280841922326,0.0453926075038403,0,NA,0.333503578218054,0.0319280399732685,-0.0030546696214695,0.00040758664852439,0.000368092855974281,1.61561001363874e-05,-9187.21819022579,-9412.91008930836,0.0239768463675147,TRUE,NA
"swissmetro","class_weights",5,2,8568,0,0.389355742296919,0.340191629438352,-2324.61877950111,-1.08525619958035,0.344340848973967,0.507724904182803,2142,0.122119815668203,0.187279151943463,0.147838214783821,0.621782178217822,0.252614641995173,0.359267734553776,0.388196176226101,0.758116883116883,0.51346893897746,0.370954792139509,0.0445068396216441,0,NA,0.355944482428737,0.0322227593639535,-0.00359031271302452,0.000389273720772494,0.000365791080263998,1.6004068190449e-05,-9174.41958124613,-9412.91008930836,0.0253365331018218,TRUE,NA
"swissmetro","class_weights",5,3,8568,0,0.378618113912232,0.323276965491581,-2327.63834687935,-1.08666589490166,0.342903485101625,0.507229616838683,2142,0.111386138613861,0.159010600706714,0.131004366812227,0.583518930957684,0.210780370072405,0.309692671394799,0.39100077579519,0.818181818181818,0.529133858267717,0.337393980411359,0.0460595192956377,0,NA,0.342237475102607,0.0322368200643886,-0.00313468769295014,0.000418626926921678,0.000374633572207837,1.63317795055279e-05,-9182.16716189467,-9412.91008930836,0.0245134528243063,TRUE,NA
"swissmetro","class_weights",5,4,8568,0,0.402894491129785,0.343141960461437,-2323.936239255,-1.08493755334034,0.344087268114475,0.508243059006502,2142,0.124293785310734,0.15547703180212,0.138147566718995,0.64128256513026,0.257441673370877,0.367393800229621,0.387121799844841,0.810064935064935,0.523884514435696,0.352678383172662,0.0444330250667988,0,NA,0.348086259832023,0.0322810656745725,-0.00335884995998708,0.000389694254669236,0.000364508837524529,1.62041130576803e-05,-9182.07338184451,-9412.91008930836,0.0245234157421779,TRUE,NA
"swissmetro","class_weights",6,0,8568,0,0.394491129785247,0.338844545417315,-2325.87429511151,-1.0858423413219,0.343327579191684,0.505755057441469,2142,0.130208333333333,0.177304964539007,0.15015015015015,0.610503282275711,0.22427652733119,0.328042328042328,0.396617986164489,0.837662337662338,0.538341158059468,0.336879742462363,0.0455977905657081,0,NA,0.344114660048943,0.032162650485501,-0.00312525445762022,0.000408809140712296,0.000376870757497417,1.63258125677498e-05,-9176.18156069209,-9412.91008930837,0.0251493455658486,TRUE,NA
"swissmetro","class_weights",6,1,8568,0,0.401960784313726,0.339690552959778,-2323.0765536689,-1.08453620619463,0.34462610231436,0.507498215152158,2142,0.0756880733944954,0.11660777385159,0.0917941585535466,0.65,0.271922767497989,0.38343732274532,0.413153456998314,0.795454545454545,0.543840177580466,0.374707520100259,0.0444081104443548,0,NA,0.35833837817015,0.0323236985218185,-0.00364058216817002,0.000383687902674346,0.00036808220761852,1.62130591532541e-05,-9171.79330310822,-9412.91008930836,0.0256155411995294,TRUE,NA
"swissmetro","class_weights",6,2,8568,0,0.380018674136321,0.335095265210973,-2334.93117565841,-1.09007057687134,0.342302586638097,0.509110768383703,2142,0.135135135135135,0.212014134275618,0.165061898211829,0.590128755364807,0.221238938053097,0.32182562902282,0.388798701298701,0.777597402597403,0.518398268398268,0.361491731076782,0.0449456936634736,0,NA,0.352357375330335,0.0322160132247558,-0.00345899509942302,0.000403151047870643,0.000370235872707046,1.61917062814523e-05,-9173.99752545643,-9412.91008930836,0.025381371072831,TRUE,NA
"swissmetro","class_weights",6,3,8568,0,0.381419234360411,0.327435566079411,-2325.26285814264,-1.08555688988919,0.343367764382049,0.508420085245775,2142,0.119289340101523,0.166077738515901,0.138847858197932,0.593548387096774,0.222043443282381,0.323185011709602,0.385035074045207,0.801948051948052,0.5202738283307,0.355122215844437,0.0461888440525612,0,NA,0.350888380213719,0.0325377465525151,-0.00338307789391521,0.000419685958610546,0.000371253170382885,1.64136646980534e-05,-9179.49100695639,-9412.91008930836,0.0247977596872088,TRUE,NA
"swissmetro","class_weights",6,4,8568,0,0.388888888888889,0.334993439377663,-2326.86396745791,-1.08630437322965,0.343192414666741,0.505683470015874,2142,0.128865979381443,0.176678445229682,0.14903129657228,0.61038961038961,0.226870474658085,0.330791788856305,0.387770897832817,0.813311688311688,0.525157232704403,0.330429026369074,0.0452359458136129,0,NA,0.340638932579762,0.0319819952069961,-0.00302773370687166,0.000404087216107549,0.000374492344064621,1.58558879315298e-05,-9180.8790592956,-9412.91008930836,0.0246502970719237,TRUE,NA
"swissmetro","class_weights",7,0,8568,0,0.389822595704949,0.337355395339689,-2328.83866731844,-1.08722626858937,0.343543849620865,0.506704656345746,2142,0.121718377088305,0.180851063829787,0.145506419400856,0.616702355460385,0.231511254019293,0.336645236703682,0.394904458598726,0.805194805194805,0.52991452991453,0.350138636410102,0.0444829581700387,0,NA,0.347491487297605,0.0320316206295271,-0.00329004676901948,0.000390594945686752,0.000374531356140276,1.6016505717482e-05,-9176.39528305613,-9412.91008930837,0.0251266403278282,TRUE,NA
"swissmetro","class_weights",7,1,8568,0,0.397759103641457,0.348236495148448,-2325.32663563868,-1.08558666463057,0.343841751130246,0.508255466984388,2142,0.139024390243902,0.201413427561837,0.164502164502165,0.626262626262626,0.249396621078037,0.356731875719218,0.392077607113985,0.787337662337662,0.523475445223961,0.362860541727062,0.0462788604630614,0,NA,0.352135992491558,0.0325775535290978,-0.00350651334268102,0.000422565000666907,0.000365730028935172,1.62264370363099e-05,-9179.34225541203,-9412.91008930836,0.0248135626156278,TRUE,NA
"swissmetro","class_weights",7,2,8568,0,0.390756302521008,0.334741065163756,-2319.23513725091,-1.08274282784823,0.343596745845666,0.506658958332605,2142,0.131016042780749,0.173144876325088,0.149162861491629,0.611607142857143,0.220434432823813,0.324068598462448,0.389393939393939,0.834415584415584,0.53099173553719,0.322391357550927,0.0452396407178872,0,NA,0.332664761632669,0.0321115456781443,-0.00297085107757937,0.000407455907850637,0.000362831281775926,1.6419253475604e-05,-9192.43837099462,-9412.91008930836,0.0234222696511432,TRUE,NA
"swissmetro","class_weights",7,3,8568,0,0.378618113912232,0.317883866033772,-2334.85150453871,-1.09003338213759,0.341998568367418,0.511504029252042,2142,0.0927318295739348,0.130742049469965,0.108504398826979,0.592760180995475,0.210780370072405,0.310979228486647,0.393543428132206,0.831168831168831,0.534167970787689,0.354907672365753,0.046231273718122,0,NA,0.358720637235031,0.0326044322969225,-0.00331510010109212,0.000414013467830746,0.000384360367321452,1.64112206767659e-05,-9166.08616256078,-9412.91008930836,0.0262218510966056,TRUE,NA
"swissmetro","class_weights",7,4,8568,0,0.397292250233427,0.345432043681523,-2326.58340049578,-1.0861733895872,0.343894341160614,0.502764428749562,2142,0.116822429906542,0.176678445229682,0.140646976090014,0.619585687382298,0.264682220434433,0.370913190529876,0.398985629754861,0.766233766233766,0.52473596442468,0.368007823090682,0.0441935269239591,0,NA,0.354759651557533,0.0319360381114388,-0.00355079710926269,0.00038497137146107,0.000373502840756985,1.59574791864276e-05,-9168.21129369155,-9412.91008930836,0.0259960833892111,TRUE,NA
"swissmetro","class_weights",8,0,8568,0,0.394491129785247,0.339014090593271,-2318.3280250421,-1.08231933942208,0.344526551117901,0.506652083435476,2142,0.126943005181347,0.173758865248227,0.146706586826347,0.623126338329764,0.233922829581994,0.340151957919345,0.39177657098526,0.819805194805195,0.530183727034121,0.334330952661791,0.0454091311264718,0,NA,0.341229636405409,0.0322301959792705,-0.00309855097333028,0.000403970642722663,0.000367370142108739,1.59718729532229e-05,-9185.0523604561,-9412.91008930837,0.0242069377791118,TRUE,NA
"swissmetro","class_weights",8,1,8568,0,0.38608776844071,0.327283453377069,-2325.01393160896,-1.08544067768859,0.342871223966444,0.51002408656314,2142,0.101234567901235,0.144876325088339,0.119186046511628,0.629464285714286,0.226870474658085,0.333530455351863,0.39100077579519,0.818181818181818,0.529133858267717,0.339004656667225,0.0454769168366461,0,NA,0.345820693192064,0.0322584203801691,-0.00314340964039051,0.000404788942748397,0.000368602778343989,1.60723740164335e-05,-9178.14189861417,-9412.91008930836,0.0249410850063095,TRUE,NA
"swissmetro","class_weights",8,2,8568,0,0.389822595704949,0.343297580371674,-2344.42235257753,-1.09450156516225,0.341376526638827,0.51117327211417,2142,0.138888888888889,0.212014134275618,0.167832167832168,0.614255765199161,0.235720032180209,0.340697674418605,0.390916463909165,0.782467532467532,0.521362898864251,0.37552045286541,0.045417705611253,0,NA,0.364003134985951,0.0324441188028416,-0.00359975807268085,0.000408900683071887,0.000381678417693953,1.62835882886696e-05,-9163.15799762785,-9412.91008930836,0.0265329307632713,TRUE,NA
"swissmetro","class_weights",8,3,8568,0,0.38468720821662,0.329621698121825,-2342.06316183808,-1.09340016892534,0.341667926038569,0.510205149635738,2142,0.111940298507463,0.159010600706714,0.131386861313869,0.597077244258873,0.230088495575221,0.332171893147503,0.39095955590801,0.800324675324675,0.525306339904102,0.372073767460132,0.0457553066972639,0,NA,0.36196802903169,0.0324108778313821,-0.00358352105122936,0.000416323984027031,0.000378772738323901,1.60802741881249e-05,-9163.20541681191,-9412.91008930836,0.0265278930880343,TRUE,NA
"swissmetro","class_weights",8,4,8568,0,0.393090569561158,0.337030532063046,-2306.28629506727,-1.07669761674476,0.346364170414108,0.498172948124036,2142,0.0974477958236659,0.148409893992933,0.117647058823529,0.598058252427184,0.247787610619469,0.350398179749716,0.411371237458194,0.798701298701299,0.543046357615894,0.337934462110454,0.0443029828848066,0,NA,0.332980189250825,0.0318780331077151,-0.00321642387119482,0.000385236709860137,0.000364089941126319,1.66195924798369e-05,-9193.01064532802,-9412.91008930836,0.0233614729020007,TRUE,NA
"swissmetro","class_weights",9,0,8568,0,0.394491129785247,0.337513394727749,-2320.69566050213,-1.08342467810557,0.345268948034718,0.508940995388191,2142,0.102564102564103,0.156028368794326,0.123769338959212,0.654427645788337,0.243569131832797,0.355008787346221,0.3984,0.808441558441558,0.533762057877814,0.372539997162815,0.0449142464319401,0,NA,0.362636775771152,0.0324466311537404,-0.00356959195956977,0.000387604138867503,0.000376335335111662,1.63695426535951e-05,-9169.31790740039,-9412.91008930837,0.0258785199897595,TRUE,NA
"swissmetro","class_weights",9,1,8568,0,0.38608776844071,0.329287200062029,-2329.24001798651,-1.08741364051658,0.34269138249322,0.510382088430854,2142,0.131506849315068,0.169611307420495,0.148148148148148,0.613583138173302,0.210780370072405,0.31377245508982,0.382962962962963,0.839285714285714,0.525940996948118,0.331174228422188,0.0452651043774267,0,NA,0.342739966216704,0.0321534943747122,-0.00302717665290046,0.0004034030836435,0.000370976771784253,1.57197689967327e-05,-9181.7423450317,-9412.91008930836,0.0245585841236527,TRUE,NA
"swissmetro","class_weights",9,2,8568,0,0.394957983193277,0.341946459823644,-2326.92201073756,-1.08633147093257,0.343770697335409,0.501413442122641,2142,0.110344827586207,0.169611307420495,0.133704735376045,0.6015625,0.247787610619469,0.350997150997151,0.410041841004184,0.795454545454545,0.541137493097736,0.353700212974677,0.0445437745783972,0,NA,0.347219330301246,0.0320334343347738,-0.00337888730590134,0.000395811380643572,0.000376003164300376,1.63583632695332e-05,-9175.3544557931,-9412.91008930836,0.0252372147679486,TRUE,NA
"swissmetro","class_weights",9,3,8568,0,0.387955182072829,0.340334017646665,-2333.2926844148,-1.08930564165023,0.342423668458541,0.506986121212886,2142,0.113490364025696,0.187279151943463,0.141333333333333,0.61284046692607,0.253419147224457,0.358565737051793,0.39879414298019,0.751623376623377,0.521102982554868,0.379082304590632,0.0463080435497693,0,NA,0.355365783995632,0.0324457172604994,-0.00371183064460836,0.000422722936519369,0.000366481713707105,1.62854001286694e-05,-9171.39989566896,-9412.91008930836,0.0256573356536909,TRUE,NA
"swissmetro","class_weights",9,4,8568,0,0.392623716153128,0.332269321488612,-2326.22705210367,-1.08600702712589,0.342665646563149,0.508337741006199,2142,0.120448179271709,0.151943462897526,0.134375,0.606521739130435,0.224456958970233,0.327657075748679,0.391698113207547,0.842532467532468,0.534775888717156,0.323112017960145,0.0452731171611061,0,NA,0.338714555832719,0.0321070701361562,-0.00296176335029163,0.000407748755613265,0.000371343340431268,1.62819817904726e-05,-9183.62548347377,-9412.91008930836,0.0243585250107748,TRUE,NA
"swissmetro","CVAE_conf70",0,0,14916,6348,0.392156862745098,0.343167635699741,-2434.79842605157,-1.13669394306796,0.350095416652037,0.523980994801495,2142,0.119909502262443,0.187943262411348,0.146408839779006,0.609942638623327,0.256430868167203,0.361063950198076,0.397621070518267,0.75974025974026,0.522030117122142,0.821387548809481,0.0441974412070546,0,NA,0.777576171908349,0.0370049448460951,-0.00805793343689866,0.000429719431534235,0.000868038804977041,2.62566466400454e-05,-15483.0061432206,-16386.9008977735,0.0551595911998057,TRUE,NA
"swissmetro","CVAE_conf70",0,1,14919,6351,0.371615312791783,0.314724410212534,-2382.9985406449,-1.1125109900303,0.346017925709087,0.528759358739406,2142,0.122282608695652,0.159010600706714,0.138248847926267,0.572815533980582,0.189863234111022,0.285196374622356,0.378120411160059,0.836038961038961,0.520728008088979,0.609974668842807,0.0441939776840779,0,NA,0.654322448024799,0.0356867795301305,-0.00543485454863374,0.000441073436515685,0.000783267799256484,2.50532029778696e-05,-15678.9249910751,-16390.1967346395,0.0433961687635611,TRUE,NA
"swissmetro","CVAE_conf70",0,2,14919,6351,0.387021475256769,0.322621263240398,-2391.55232540873,-1.11650435359885,0.347307789160038,0.524067445422845,2142,0.1,0.120141342756184,0.109149277688604,0.604938271604938,0.236524537409493,0.340080971659919,0.380699088145897,0.813311688311688,0.518633540372671,0.69270367796744,0.0459686038167579,0,NA,0.698293177248202,0.0366730893113033,-0.00646435121462529,0.000459966700692636,0.000779894205552475,2.41288988798167e-05,-15631.7955839728,-16390.1967346395,0.046271631936177,TRUE,NA
"swissmetro","CVAE_conf70",0,3,14919,6351,0.377684407096172,0.312044241160013,-2374.84112753179,-1.10870267391774,0.349343743419139,0.5350212476989,2142,0.0948509485094851,0.123674911660777,0.107361963190184,0.639686684073107,0.197103781174578,0.301353013530135,0.380575539568345,0.858766233766234,0.527417746759721,0.617235135379677,0.0441885983992851,0,NA,0.676058983657864,0.0358413436936867,-0.00542652216791275,0.00043721590900162,0.000770093743517818,2.28689622643972e-05,-15650.4071946159,-16390.1967346395,0.0451360988523183,TRUE,NA
"swissmetro","CVAE_conf70",0,4,14919,6351,0.38328664799253,0.319604883763369,-2381.44947253406,-1.11178780230348,0.346406663067784,0.530039578077639,2142,0.116766467065868,0.137809187279152,0.126418152350081,0.587822014051522,0.201930812550282,0.30059880239521,0.384503982621289,0.862012987012987,0.531797696544817,0.627081484385613,0.0443984002012919,0,NA,0.67221700320836,0.0359936594684849,-0.00556029131060008,0.000433378243614109,0.000781279998037574,2.45770196334018e-05,-15657.6513121754,-16390.1967346395,0.0446941201697666,TRUE,NA
