"RespondentID" "choice" "avcycle" "avwalk" "avhsr" "avcar" "timecycle" "timewalk" "accesshsr" "waitingtimehsr" "transfer" "timehsr" "timecar" "parking" "vehind" "owncycle" "gender" "work" "visa" "age" "solo" "shared" "family" "child" "primary_caregiver" "LAT" "LONG" "DAUID" "mhi" "dwell_den" "lum" "st_den" "inter_den" "SF_P_ratio" "side_den" "Shelters_SD" "Shelters_D" "Shelters_A" "Shelters_SA"
"1057" 575199626 3 0 0 1 1 11.5129254649702 0 2 20 1 30 3.2188758248682 0 0 1 0 0 1 18 0 0 1 1 0 43.218472 -79.918446 35250123 9.1358 1368.925394 0.17913 10.10814511 11.40771161 0.346707 20.28181241 0 0 0 0
"1058" 575212501 4 0 0 1 1 11.5129254649702 0 10.66 10.23 1 20 2.70805020110221 0 1 0 1 0 1 24 1 0 0 0 0 43.254349 -79.865079 35250854 1.8608 2195.669935 0.699319 20.70828227 25.53104575 0.599615 24.61861474 0 0 0 0
"1059" 575214617 2 1 1 1 0 1.65734038329181 18 13.85 10.23 1 5 11.5129254649702 0 0 1 1 0 0 20 0 1 0 0 0 43.257878 -79.916677 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 0 1
"1060" 575235776 2 0 1 1 0 1.76270089894964 20 0 10.23 0 25 11.5129254649702 0 0 0 0 1 1 22 0 1 0 0 0 43.252363 -79.922035 35250667 5.269 1027.133442 0.134958 16.50261063 102.7133442 0.231917 31.43903392 0 0 1 0
"1061" 575244872 4 0 0 1 1 11.5129254649702 0 10.66 10.23 2 70 3.40119738166216 1 1 1 1 1 1 31 1 0 0 0 0 43.226316 -79.871946 35250533 3.9583 6264.424662 0.277331 13.34635674 98.91196835 0.28667 25.37804857 0 1 0 0
"1062" 575258158 2 1 1 1 0 1.06955371838969 10 5.33 10.23 0 2 11.5129254649702 0 0 1 1 0 1 19 0 1 0 0 0 43.262139 -79.912129 35250678 14.595 106.5837403 0.550986 3.60991605 4.388742249 0.075118 5.049635391 0 0 0 0
"1063" 575265076 1 1 1 1 1 2.70805020110221 0 5.33 10.23 0 7 1.6094379124341 0 1 1 1 1 1 27 1 0 0 0 0 43.257315 -79.935414 35250963 3.5784 4091.346668 0.503834 4.643304097 13.37041395 0.084188 6.352265804 0 0 0 0
"1064" 575265308 2 0 1 0 1 1.25187527518365 12 0 10.23 0 0 0 0 1 0 1 0 1 19 0 1 0 0 0 43.260318 -79.911928 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 0 0
"1065" 575265317 3 0 0 1 1 11.5129254649702 0 5 10 0 15 1.6094379124341 0 0 0 0 1 0 25 0 1 0 0 0 43.25443 -79.865723 35250854 1.8608 2195.669935 0.699319 20.70828227 25.53104575 0.599615 24.61861474 0 0 1 0
"1066" 575267461 1 1 1 1 0 2.07944154167984 0 3.94 10.23 0 4 11.5129254649702 0 0 1 1 1 1 20 0 1 0 0 0 43.258146 -79.910796 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 0 1 0
"1067" 575267551 2 1 1 1 0 1.06955371838969 10 1.07 10.23 0 3 11.5129254649702 0 0 1 1 1 1 23 0 1 0 0 0 43.259273 -79.907149 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 0 0
"1068" 575267580 3 0 0 1 1 11.5129254649702 0 3 5 1 35 2.30258509299405 0 0 0 1 1 1 24 0 0 1 1 0 43.233158 -79.911709 35250110 5.4771 824.8102936 0.556425 12.85369698 65.98482349 0.241742 21.87369897 0 0 1 0
"1069" 575268082 2 0 1 1 0 1.47501882649786 15 12.42 10.23 0 3 11.5129254649702 0 0 0 0 0 1 20 0 1 0 0 0 43.253314 -79.921587 35250667 5.269 1027.133442 0.134958 16.50261063 102.7133442 0.231917 31.43903392 0 0 0 0
"1070" 575268612 3 0 0 1 1 11.5129254649702 0 10 5 0 25 2.99573227355399 0 0 0 1 0 1 23 0 0 1 1 0 43.236396 -79.79204 35250744 4.9807 979.7403688 0.622505 15.1969628 27.99258197 0.252424 28.88523192 0 0 0 0
"1071" 575268687 2 1 1 1 0 1.06955371838969 10 1.49 10.23 0 5 11.5129254649702 0 0 1 0 0 1 19 0 1 0 0 0 43.26202 -79.910025 35250678 14.595 106.5837403 0.550986 3.60991605 4.388742249 0.075118 5.049635391 0 0 1 0
"1072" 575272512 3 0 1 1 0 1.13320373340173 12.42236025 1 5 0 5 11.5129254649702 0 0 0 0 0 1 19 0 1 0 0 0 43.258146 -79.910796 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 0 0 0
"1073" 575272585 2 1 1 1 0 1.60018196945186 17 1.07 10.23 0 6 11.5129254649702 0 0 1 1 0 1 21 1 0 0 0 0 43.254309 -79.921102 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 0 1 0
"1074" 575272587 2 0 1 1 0 1.47501882649786 15 10.66 10.23 0 20 11.5129254649702 0 0 0 1 0 1 21 0 1 0 0 0 43.25756 -79.926933 35250679 6.8767 307.9100117 0.583669 9.653162301 18.34357516 0.077649 16.46633437 0 1 0 0
"1075" 575277075 2 0 1 1 0 1.47501882649786 15 10.66 10.23 0 5 11.5129254649702 0 0 0 1 1 1 19 0 1 0 0 0 43.253575 -79.921458 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 0 1 0
"1076" 575314398 1 1 1 1 0 2.07944154167984 0 62.11 10.23 0 12 11.5129254649702 0 0 1 0 1 1 23 1 0 0 0 0 43.26302 -79.900741 35250503 3.3902 941.397976 0.805636 14.37620617 39.22491567 0.230931 22.63322192 0 0 1 0
"1077" 575314967 2 0 1 1 0 1.47501882649786 15 9.32 10.23 0 3 11.5129254649702 0 0 0 0 0 1 20 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 1 0 0
"1078" 575314976 2 0 1 1 1 1.06955371838969 10 6.21 10.23 0 2 1.6094379124341 0 0 0 0 1 1 22 0 1 0 0 0 43.257705 -79.9222 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 0 0
"1079" 575315070 2 1 1 1 0 1.47501882649786 15 5.33 10.23 0 5 11.5129254649702 0 0 1 1 0 1 23 1 0 0 0 0 43.258736 -79.884235 35250405 3.7836 2621.461028 0.409125 21.89385996 81.5565653 0.341613 33.12070148 0 0 0 0
"1080" 575317286 3 0 0 1 1 11.5129254649702 0 7 5 1 10 2.30258509299405 0 1 0 1 1 1 30 1 0 0 0 0 43.252838 -79.875966 35250394 4.1161 24479.45976 0 15.54417558 112.5492403 0.31919 27.99182082 0 0 1 0
"1081" 575318738 4 0 0 1 1 11.5129254649702 0 8.32 10.23 1 60 3.2188758248682 0 0 0 0 1 1 20 0 0 1 1 0 43.202573 -79.893322 35250135 7.8302 157.2070708 0.823801 3.456511866 8.151477746 0.147228 4.26771005 0 0 1 0
"1082" 575322214 2 0 1 1 0 -1.23303137460435 1 10.66 10.23 0 1 11.5129254649702 0 0 0 1 0 1 21 0 1 0 0 0 43.257648 -79.923876 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 0 0 0
"1083" 575324270 4 0 0 1 1 11.5129254649702 0 2.48 10.23 1 60 3.2188758248682 0 0 1 0 1 1 21 0 0 1 1 0 43.192746 -79.85376 35250584 6.7738 595.137777 0.429441 5.946342799 5.266705991 0.135014 9.729268644 0 0 1 0
"1084" 575327533 2 1 1 0 1 1.06955371838969 10 0 10.23 0 0 0 0 1 1 1 0 1 22 0 1 0 0 0 43.258146 -79.910796 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 1 0 0
"1085" 575327715 3 0 0 1 1 11.5129254649702 0 5 5 0 12 1.38629436111989 0 1 0 0 1 1 23 0 1 0 0 0 43.262135 -79.896666 35250848 5.3641 404.6750851 0.514126 6.513789412 2.610807 0.100295 4.543402359 0 0 0 0
"1086" 575331956 3 1 1 1 0 1.82635091396167 21.31438721 1 5 0 12 11.5129254649702 0 0 1 1 0 1 24 0 1 0 0 0 43.25222 -79.93953 35250964 6.3081 534.6674559 0.455743 13.55660792 15.27621303 0.074477 8.22849688 0 0 0 0
"1087" 575333794 2 0 1 1 0 1.47501882649786 15 6.21 10.23 0 2 11.5129254649702 0 0 0 0 1 1 20 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 1 0 0
"1088" 575338122 2 1 1 0 1 0.376406537829747 5 0 10.23 0 0 0.693147180559945 0 1 1 0 1 1 21 0 1 0 0 0 43.260292 -79.913012 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 1 0 0
"1089" 575346176 3 0 0 1 1 11.5129254649702 0 7 6 0 5 1.79175946922805 0 1 1 0 1 1 21 0 1 0 0 0 43.257401 -79.932111 35250680 4.8067 488.7095562 0.682357 10.18232626 30.07443422 0.250599 19.88144051 0 1 0 0
"1090" 575350769 2 1 1 1 0 1.06955371838969 10 21.31 10.23 0 5 11.5129254649702 1 0 1 1 1 0 19 1 0 0 0 0 43.255307 -79.869304 35250854 1.8608 2195.669935 0.699319 20.70828227 25.53104575 0.599615 24.61861474 0 1 0 0
"1091" 575353650 2 1 1 0 1 0.376406537829747 5 0 10.23 0 0 1.38629436111989 0 0 1 0 0 1 20 0 1 0 0 0 43.257934 -79.914077 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 0 0
"1092" 575359967 3 0 0 1 1 11.5129254649702 0 1 7 0 5 1.6094379124341 0 1 1 0 0 1 22 0 1 0 0 0 43.259156 -79.902437 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 1 0 0
"1093" 575361025 2 1 1 1 0 0.712878774450959 7 24.84 10.23 0 15 11.5129254649702 0 0 1 0 0 1 20 0 1 0 0 0 43.257621 -79.924838 35250680 4.8067 488.7095562 0.682357 10.18232626 30.07443422 0.250599 19.88144051 0 1 0 0
"1094" 575366579 4 0 0 1 1 11.5129254649702 0 10.66 10.23 1 30 3.80666248977032 0 0 1 1 0 1 21 0 0 1 1 0 43.218472 -79.918446 35250123 9.1358 1368.925394 0.17913 10.10814511 11.40771161 0.346707 20.28181241 0 1 0 0
"1095" 575368630 3 0 1 1 1 2.74264164583583 62.11180124 0 5 0 5 1.09861228866811 0 1 0 0 1 1 22 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 1 0 0
"1096" 575371914 3 0 0 1 1 11.5129254649702 0 5 5 0 50 3.09104245335832 0 0 0 1 0 1 20 0 0 1 1 0 43.229978 -79.741308 35250282 6.1167 1068.676528 0.297164 9.86995894 28.12306654 0.30294 37.94660628 0 0 1 0
"1097" 575378666 1 1 1 1 1 1.94591014905531 0 31.97 10.23 0 20 2.70805020110221 0 0 1 1 1 1 22 0 1 0 0 0 43.257705 -79.9222 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 1 0 0
"1098" 575381441 4 0 0 1 1 11.5129254649702 0 20.25 10.23 1 102 3.68887945411394 1 0 1 0 1 1 42 0 0 1 1 1 43.209487 -79.922471 35250132 6.7825 674.2691054 0.386409 8.116943139 18.32964558 0.168485 18.24258558 0 0 0 0
"1099" 575383866 2 0 1 1 1 1.76270089894964 20 6.21 10.23 0 5 1.6094379124341 0 0 0 0 1 1 20 0 1 0 0 0 43.258845 -79.904759 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 0 0
"1100" 575397029 2 0 1 1 0 1.47501882649786 15 1.24 10.23 0 5 11.5129254649702 0 0 0 0 0 1 19 0 1 0 0 0 43.260301 -79.910886 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 1 0 0
"1101" 575401496 3 0 0 1 1 11.5129254649702 0 30 15 1 10 1.6094379124341 0 0 0 0 0 1 25 1 0 0 0 0 43.260227 -79.896776 35250504 3.0461 6032.719836 0.078631 14.18364008 265.8486708 0.442296 17.29882243 0 0 0 0
"1102" 575402066 2 1 1 1 0 0.376406537829747 5 10.66 10.23 0 3 11.5129254649702 0 0 1 1 0 1 24 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 1 0 0
"1103" 575402275 3 0 0 1 1 11.5129254649702 0 20 15 1 40 2.70805020110221 0 1 0 0 0 1 24 0 1 0 0 0 43.253591 -79.859222 35250457 1.7258 45209.90312 0 21.3649085 645.8557589 0.880793 33.07639925 0 0 1 0
"1104" 575404205 2 0 1 1 1 1.47501882649786 15 21.31 10.23 0 2 0.693147180559945 0 0 0 1 0 1 19 0 1 0 0 0 43.257315 -79.935414 35250963 3.5784 4091.346668 0.503834 4.643304097 13.37041395 0.084188 6.352265804 0 1 0 0
"1105" 575415453 3 0 0 1 1 11.5129254649702 0 10 30 2 40 2.70805020110221 0 0 0 0 0 1 18 0 0 1 1 0 43.221965 -79.908241 35250080 6.0863 1034.393587 0.292725 11.40930954 25.85983967 0.275009 16.98011831 0 0 1 0
"1106" 575416159 2 0 1 1 0 1.76270089894964 20 24.84 10.23 0 5 11.5129254649702 0 0 0 0 1 1 21 0 1 0 0 0 43.258845 -79.904759 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 1 0 0
"1107" 575418572 2 1 1 1 0 1.65734038329181 18 18.63 10.23 0 5 11.5129254649702 0 0 1 0 1 1 21 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 0 0 0
"1108" 575425113 2 1 1 1 0 1.06955371838969 10 0 10.23 0 2 11.5129254649702 0 0 1 0 1 1 21 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 1 0
"1109" 575428539 3 0 0 1 1 11.5129254649702 0 2 30 0 12 1.6094379124341 0 0 0 0 0 1 21 0 1 0 0 0 43.262135 -79.896666 35250848 5.3641 404.6750851 0.514126 6.513789412 2.610807 0.100295 4.543402359 0 1 0 0
"1110" 575431990 2 0 1 1 0 1.06955371838969 10 3.2 10.23 0 2 11.5129254649702 0 0 0 1 0 1 20 0 1 0 0 0 43.258146 -79.910796 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 0 1 0
"1111" 575432252 4 0 0 1 1 11.5129254649702 0 12.42 10.23 2 60 2.99573227355399 0 0 1 0 1 1 22 0 0 1 1 0 43.233158 -79.911709 35250110 5.4771 824.8102936 0.556425 12.85369698 65.98482349 0.241742 21.87369897 0 1 0 0
"1112" 575432883 2 0 1 1 1 0.712878774450959 7 24.84 10.23 0 10 1.09861228866811 0 1 0 0 0 1 23 0 1 0 0 0 43.257905 -79.914817 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 1 0 0
"1113" 575436907 4 0 1 1 1 1.13320373340173 10.65719361 10.66 10.23 0 3 3.80666248977032 0 1 0 1 1 1 21 0 1 0 0 0 43.25365 -79.92142 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 1 0 0
"1114" 575458147 3 0 0 1 1 11.5129254649702 0 2 5 0 10 1.94591014905531 0 0 1 1 0 1 22 0 1 0 0 0 43.257401 -79.932111 35250680 4.8067 488.7095562 0.682357 10.18232626 30.07443422 0.250599 19.88144051 0 0 1 0
"1115" 575464424 2 1 1 1 0 1.06955371838969 10 10.66 10.23 0 5 11.5129254649702 0 0 1 1 0 0 23 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 1 0 0 0
"1116" 575468190 2 0 1 1 0 1.25187527518365 12 2.13 10.23 0 3 11.5129254649702 0 0 0 1 1 1 22 0 1 0 0 0 43.258146 -79.910796 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 0 1 0
"1117" 575470562 2 0 1 0 1 1.65734038329181 18 0 10.23 0 0 1.09861228866811 0 1 0 0 1 1 21 0 1 0 0 0 43.257934 -79.914077 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 0 0
"1118" 575483076 4 0 0 1 1 11.5129254649702 0 5.33 10.23 2 22 2.70805020110221 0 1 0 1 0 1 22 0 1 0 0 0 43.259156 -79.902437 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 0 0
"1119" 575486178 2 0 1 1 0 1.47501882649786 15 11.68 10.23 0 5 11.5129254649702 0 0 0 0 0 1 21 0 1 0 0 0 43.257705 -79.9222 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 1 0
"1120" 575492467 2 1 1 1 0 1.47501882649786 15 12.42 10.23 0 5 11.5129254649702 0 0 1 0 0 1 20 0 1 0 0 0 43.254172 -79.923765 35250680 4.8067 488.7095562 0.682357 10.18232626 30.07443422 0.250599 19.88144051 0 0 1 0
"1121" 575494068 2 0 1 1 1 1.98584445012658 25 0 10.23 0 7 0.693147180559945 0 1 0 0 1 1 22 0 1 0 0 0 43.252363 -79.922035 35250667 5.269 1027.133442 0.134958 16.50261063 102.7133442 0.231917 31.43903392 0 0 1 0
"1122" 575506686 3 0 0 1 1 11.5129254649702 0 8 15 1 50 2.94443897916644 0 0 0 1 0 1 22 0 0 1 1 0 43.197612 -79.873128 35250653 7.5566 780.3300087 0.424183 11.13677057 4.256345502 0.113962 9.062364011 0 1 0 0
"1123" 575511351 2 0 1 1 0 0.712878774450959 7 4.97 10.23 0 5 11.5129254649702 0 0 0 0 0 1 21 0 1 0 0 0 43.260292 -79.913012 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 1 0 0
"1124" 575541716 2 1 1 1 1 1.47501882649786 15 37.27 10.23 0 5 0.693147180559945 0 1 1 0 1 1 23 0 1 0 0 0 43.256097 -79.913552 35250671 6.3005 1197.891711 0.078636 15.39379834 82.14114587 0.281521 26.06792804 0 1 0 0
"1125" 575542212 2 1 1 1 0 1.06955371838969 10 6.21 10.23 0 2 11.5129254649702 0 0 1 0 0 1 20 0 1 0 0 0 43.258076 -79.911943 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 0 1 0
"1126" 575556448 3 1 1 1 0 1.82635091396167 21.31438721 2 0 0 5 11.5129254649702 0 0 1 1 0 1 21 0 1 0 0 0 43.262216 -79.90513 35250677 9.358 1818.71805 0.286445 16.18344475 68.81635863 0.38294 35.43306805 0 0 0 0
"1127" 575560705 2 0 1 1 0 1.47501882649786 15 37.27 10.23 0 2 11.5129254649702 0 0 0 0 1 1 21 0 1 0 0 0 43.257878 -79.916677 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 1 0
"1128" 575570840 3 0 0 1 1 11.5129254649702 0 5 10 0 30 2.70805020110221 0 0 1 1 1 1 22 0 0 1 0 0 43.247742 -79.839943 35250724 5.8918 2298.498314 0.358063 16.91204413 91.93993258 0.383142 30.56501574 0 0 0 0
"1129" 575582394 3 0 0 1 1 11.5129254649702 0 7 10 0 55 3.2188758248682 0 0 0 1 1 1 21 0 0 1 1 0 43.21568 -79.7131 35250308 6.6735 674.3250729 0.470952 7.607711389 21.67473448 0.144977 17.19519818 0 0 1 0
"1130" 575592437 2 1 1 1 0 1.47501882649786 15 0.75 10.23 0 5 11.5129254649702 0 0 1 0 1 1 22 0 1 0 0 0 43.252934 -79.924622 35250680 4.8067 488.7095562 0.682357 10.18232626 30.07443422 0.250599 19.88144051 0 1 0 0
"1131" 575596673 2 0 1 1 0 1.06955371838969 10 5.33 10.23 0 2 11.5129254649702 0 0 0 1 0 1 20 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 0 1 0
"1132" 575621852 2 0 1 1 0 2.16816600694341 30 7.45 10.23 0 5 11.5129254649702 0 0 0 0 0 1 20 0 1 0 0 0 43.25222 -79.93953 35250964 6.3081 534.6674559 0.455743 13.55660792 15.27621303 0.074477 8.22849688 0 0 1 0
"1133" 575627364 2 1 1 1 0 1.06955371838969 10 12.42 10.23 0 5 11.5129254649702 0 0 1 0 1 1 20 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 1 0 0
"1134" 575640286 2 1 1 1 1 1.25187527518365 12 2.66 10.23 0 20 1.6094379124341 0 1 1 1 0 1 22 0 1 0 0 0 43.257705 -79.9222 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 1 0 0
"1135" 575643104 2 0 1 1 0 1.47501882649786 15 3.2 10.23 0 40 11.5129254649702 0 0 0 1 0 1 19 0 1 0 0 0 43.257905 -79.914817 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 1 0
"1136" 575658929 3 0 0 1 1 11.5129254649702 0 5 10 0 10 2.30258509299405 0 1 1 0 1 1 22 0 0 1 1 0 43.262869 -79.877245 35250416 4.1262 1156.100446 0.747609 12.55240092 16.13163413 0.310712 21.78985618 0 0 1 0
"1137" 575677086 2 1 1 1 1 2.32231668639483 35 42.63 10.23 1 25 2.70805020110221 0 0 1 1 1 1 53 0 0 1 1 0 43.249948 -79.887968 35250510 6.1389 1971.645855 0.141874 15.52427002 84.49910806 0.374062 26.63297873 0 0 0 0
"1138" 575710636 2 0 1 1 0 1.47501882649786 15 7.58 10.23 0 7 11.5129254649702 0 0 0 0 0 1 21 0 1 0 0 0 43.258076 -79.911943 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 1 0 0
"1139" 575714982 2 0 1 1 0 0.376406537829747 5 21.31 10.23 0 5 11.5129254649702 0 1 0 1 1 1 22 0 1 0 0 0 43.260292 -79.913012 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 0 0 0
"1140" 575731031 2 1 1 1 1 1.06955371838969 10 6.21 10.23 0 5 1.38629436111989 0 0 1 0 0 1 21 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 0 0
"1141" 575745189 2 1 1 1 1 1.06955371838969 10 0 10.23 0 2 1.6094379124341 0 0 1 0 1 1 19 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 1 0 0
"1142" 575746537 2 0 1 1 0 1.47501882649786 15 0 10.23 0 5 11.5129254649702 0 0 0 1 0 1 24 0 1 0 0 0 43.262216 -79.90513 35250677 9.358 1818.71805 0.286445 16.18344475 68.81635863 0.38294 35.43306805 0 0 0 0
"1143" 575751677 4 0 0 1 1 11.5129254649702 0 10.66 10.23 1 45 3.68887945411394 0 1 1 1 1 1 32 1 0 0 0 0 43.225377 -79.828408 35250352 4.3345 1477.557848 0.625721 14.07354335 11.15137998 0.288369 28.07222032 0 0 0 0
"1144" 575753735 2 0 1 1 1 1.47501882649786 15 12.42 10.23 0 10 0.693147180559945 0 1 0 0 1 1 22 0 1 0 0 0 43.258811 -79.924053 35250679 6.8767 307.9100117 0.583669 9.653162301 18.34357516 0.077649 16.46633437 0 1 0 0
"1145" 575768750 3 1 1 1 1 1.82635091396167 21.31438721 3 5 0 7 1.09861228866811 0 1 1 1 0 1 27 1 0 0 0 0 43.257315 -79.935414 35250963 3.5784 4091.346668 0.503834 4.643304097 13.37041395 0.084188 6.352265804 0 0 1 0
"1146" 575769571 4 0 0 1 1 11.5129254649702 0 6.93 10.23 1 26 2.30258509299405 1 1 1 1 1 1 22 0 1 0 0 0 43.231039 -79.974168 35250062 8.5167 24.19191738 0.395273 1.664093292 0.870909026 0.014525 0.184933346 0 1 0 0
"1147" 575770369 2 0 1 0 1 1.47501882649786 15 0 10.23 0 0 1.6094379124341 0 0 0 0 0 1 21 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 0 0 0
"1148" 575770571 2 0 1 1 0 1.06955371838969 10 12.42 10.23 0 10 11.5129254649702 0 0 0 0 1 1 19 0 1 0 0 0 43.26051 -79.89418 35250504 3.0461 6032.719836 0.078631 14.18364008 265.8486708 0.442296 17.29882243 1 0 0 0
"1149" 575771533 2 0 1 1 0 1.76270089894964 20 21.31 10.23 2 4 11.5129254649702 0 0 0 1 0 1 19 0 1 0 0 0 43.253041 -79.92041 35250667 5.269 1027.133442 0.134958 16.50261063 102.7133442 0.231917 31.43903392 0 0 0 0
"1150" 575772506 2 1 1 1 0 1.47501882649786 15 10.66 10.23 0 2 11.5129254649702 0 0 1 1 0 1 20 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 0 1 0
"1151" 575773207 2 1 1 1 0 1.76270089894964 20 12.79 10.23 0 3 11.5129254649702 0 0 1 1 0 1 20 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 0 1 0
"1152" 575773843 2 0 1 1 0 1.47501882649786 15 6.21 10.23 0 2 11.5129254649702 0 0 0 0 1 1 19 0 1 0 0 0 43.260301 -79.910886 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 0 0 0
"1153" 575774482 3 0 0 1 1 11.5129254649702 0 7 10 0 25 2.70805020110221 0 0 0 0 1 1 21 0 0 1 1 0 43.242574 -79.819705 35250782 4.6939 2261.393946 0.462593 16.89354053 57.98446016 0.406746 28.48017412 0 0 1 0
"1154" 575777278 2 1 1 1 0 2.16816600694341 30 2.13 10.23 0 15 11.5129254649702 0 0 1 1 0 1 21 1 0 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 0 0 0
"1155" 575816815 2 1 1 1 1 1.47501882649786 15 5.33 10.23 0 5 1.38629436111989 0 1 1 1 0 1 23 0 1 0 0 0 43.259156 -79.902437 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 1 0
"1156" 575821491 3 0 0 1 1 11.5129254649702 0 2 5 2 30 2.83321334405622 0 0 1 0 1 1 22 0 1 0 0 0 43.217436 -79.875422 35250529 4.1533 695.556867 0.286241 17.08258157 21.07748082 0.198078 16.31482248 0 0 1 0
"1157" 575831500 4 0 0 1 1 11.5129254649702 0 18.63 10.23 2 60 3.68887945411394 0 1 0 0 0 1 18 0 0 1 1 0 43.217833 -79.987283 35250152 8.6213 487.0896144 0.593472 8.985347139 24.1034036 0.144073 5.842369129 0 0 0 0
"1158" 575833080 4 0 0 1 1 11.5129254649702 0 10.66 10.23 1 40 2.70805020110221 0 0 1 1 0 1 19 0 0 1 1 0 43.218472 -79.918446 35250123 9.1358 1368.925394 0.17913 10.10814511 11.40771161 0.346707 20.28181241 0 1 0 0
"1159" 575835887 2 0 1 1 0 1.76270089894964 20 24.84 10.23 0 10 11.5129254649702 0 0 0 0 1 1 20 0 1 0 0 0 43.258076 -79.911943 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 1 0 0
